PULocationID,day_of_week,pickup_hour,min,p10,p25,p50,p75,p90,max,normalised_busyness
234,4,9,87,160.0,188.5,202.5,224.75,254.0,272,0.30036907353080344
234,4,10,132,181.2,202.5,224.5,241.5,262.9,317,0.31125201097757166
234,4,11,157,205.5,225.25,251.5,269.5,296.9,333,0.35402668685530425
234,4,12,176,231.3,250.75,277.0,301.25,319.0,406,0.3843096432289202
234,4,13,228,246.2,267.75,288.0,308.75,346.7,413,0.3955711176303586
234,4,14,226,284.4,299.5,321.0,345.0,367.0,461,0.4217848017412699
234,4,15,239,290.1,301.75,330.0,373.75,401.09999999999997,522,0.42367748651462095
234,4,16,207,289.3,304.0,340.0,382.25,417.59999999999997,502,0.4532033689788965
234,4,17,193,296.6,330.0,388.5,446.0,482.3,595,0.543105895713069
234,4,18,204,310.5,381.0,448.0,529.0,581.0999999999999,664,0.5831361786694426
234,4,19,241,290.0,354.0,432.5,516.0,540.8,654,0.5228541686382133
234,4,20,176,248.2,277.5,346.0,407.0,466.8,530,0.45244629506955614
234,4,21,174,235.4,260.75,335.0,371.5,393.0,504,0.46181508469764354
234,4,22,133,234.1,283.75,350.0,391.25,430.8,551,0.4043721018264408
234,4,23,120,201.0,273.5,356.0,417.0,448.5,515,0.2943124822560802
234,5,0,72,160.0,227.75,313.5,352.0,367.8,409,0.1938109207911422
234,5,1,55,114.5,156.75,213.0,248.5,275.2,318,0.11233084129838175
234,5,2,36,78.3,101.25,122.5,146.25,163.9,212,0.06132298665657234
234,5,3,30,40.2,58.75,67.0,74.25,88.5,109,0.03350052048831267
234,5,4,9,16.200000000000003,24.75,30.5,37.25,41.9,55,0.017885871108166935
234,5,5,3,7.0,8.0,11.0,13.0,17.0,23,0.017601968392164286
234,5,6,10,12.100000000000001,14.0,18.5,22.25,26.9,31,0.05299517365382795
234,5,7,13,25.1,29.0,35.0,42.25,49.0,53,0.13229866565723478
234,5,8,44,65.1,74.75,94.5,104.25,120.6,154,0.2556070786410523
234,5,9,73,113.3,136.0,167.0,189.25,206.5,225,0.30036907353080344
234,5,10,116,180.0,195.25,220.0,253.0,277.5,303,0.31125201097757166
234,5,11,146,216.2,254.25,285.0,315.25,339.9,370,0.35402668685530425
234,5,12,186,235.5,274.5,325.5,364.0,412.0,457,0.3843096432289202
234,5,13,218,252.3,291.25,333.5,380.0,404.2,518,0.3955711176303586
234,5,14,213,266.1,289.0,339.0,385.25,418.8,512,0.4217848017412699
234,5,15,240,287.2,320.75,360.5,400.25,441.6,480,0.42367748651462095
234,5,16,235,313.6,339.0,395.5,424.0,442.7,499,0.4532033689788965
234,5,17,219,289.40000000000003,353.5,397.5,442.5,486.7,537,0.543105895713069
234,5,18,242,296.4,341.0,409.5,470.25,506.9,586,0.5831361786694426
234,5,19,218,280.9,348.75,433.0,488.75,535.9,608,0.5228541686382133
234,5,20,198,248.4,300.0,352.5,405.75,482.8,548,0.45244629506955614
234,5,21,149,235.2,270.0,350.5,382.25,427.5,501,0.46181508469764354
234,5,22,181,212.3,287.75,359.5,422.25,481.8,510,0.4043721018264408
234,5,23,145,207.2,289.0,365.5,416.25,445.0,571,0.2943124822560802
234,6,0,108,158.3,252.75,323.5,364.5,392.09999999999997,440,0.1938109207911422
234,6,1,69,116.3,176.75,236.0,268.75,309.4,438,0.11233084129838175
234,6,2,52,79.0,109.0,142.0,161.0,202.0,230,0.06132298665657234
234,6,3,26,45.6,69.0,80.0,92.0,105.39999999999999,178,0.03350052048831267
234,6,4,11,25.0,31.0,38.0,45.25,58.9,83,0.017885871108166935
234,6,5,4,6.0,8.0,12.0,15.0,20.699999999999996,28,0.017601968392164286
234,6,6,5,9.100000000000001,11.0,12.5,17.0,21.9,31,0.05299517365382795
234,6,7,9,15.0,20.0,24.0,28.0,31.9,43,0.13229866565723478
234,6,8,35,42.0,45.75,56.0,66.0,72.69999999999999,93,0.2556070786410523
234,6,9,60,79.0,87.5,105.5,123.25,140.0,173,0.30036907353080344
234,6,10,67,124.1,140.25,159.0,186.25,207.0,268,0.31125201097757166
234,6,11,72,176.0,200.25,225.5,253.0,288.4,388,0.35402668685530425
234,6,12,71,205.4,241.5,269.0,298.25,343.7,391,0.3843096432289202
234,6,13,72,197.70000000000002,251.75,278.0,306.25,337.9,410,0.3955711176303586
234,6,14,96,203.4,248.25,282.5,306.25,336.9,412,0.4217848017412699
234,6,15,81,221.0,245.5,273.0,302.25,333.2,424,0.42367748651462095
234,6,16,131,209.9,255.75,279.0,305.0,342.8,434,0.4532033689788965
234,6,17,117,215.3,247.5,284.5,314.25,349.6,398,0.543105895713069
234,6,18,89,204.4,237.75,261.0,316.0,342.6,378,0.5831361786694426
234,6,19,126,174.2,199.5,237.5,258.75,294.2,364,0.5228541686382133
234,6,20,118,155.9,176.75,202.5,234.0,253.1,269,0.45244629506955614
234,6,21,99,138.8,158.0,183.5,207.5,221.7,313,0.46181508469764354
234,6,22,65,91.4,118.25,135.5,152.25,164.9,200,0.4043721018264408
234,6,23,35,47.1,54.75,72.5,92.25,106.8,177,0.2943124822560802
236,0,0,12,17.2,20.0,25.0,34.0,39.800000000000004,374,0.09586448377022806
236,0,1,4,6.0,8.0,9.0,12.0,16.0,365,0.04608687423109681
236,0,2,1,3.0,4.0,6.0,9.0,11.0,211,0.026497586826913975
236,0,3,1,2.0,3.0,3.0,5.0,6.0,99,0.014479038516135138
236,0,4,1,4.0,5.0,6.5,8.0,11.0,35,0.01116684016277089
236,0,5,7,15.2,20.0,23.0,29.0,33.0,38,0.025645878678906026
236,0,6,28,43.400000000000006,100.0,114.0,135.0,152.0,161,0.12917573578120564
236,0,7,52,137.8,235.0,426.0,487.0,509.8,568,0.47894388189647014
236,0,8,61,211.20000000000002,412.0,528.0,611.0,661.8,806,0.6254376833538373
236,0,9,69,317.0,444.0,518.0,577.0,619.0,645,0.6701050440049209
236,0,10,100,381.8,466.0,528.0,580.0,615.4,717,0.7358758398788682
236,0,11,142,417.2,486.0,570.0,617.0,672.0000000000001,714,0.7858427178953344
236,0,12,219,455.8,542.0,596.0,642.0,693.6,851,0.8440427746758776
236,0,13,204,495.8,554.0,605.0,651.0,704.0000000000001,870,0.8278603198637267
236,0,14,255,510.2,603.0,680.0,742.0,798.4,1030,0.9071638118671334
236,0,15,275,498.0,578.0,785.0,868.0,923.0,1100,0.9971609728399734
236,0,16,251,448.8,541.0,692.0,757.0,826.0000000000001,943,0.8983628276710514
236,0,17,205,430.4,567.0,720.0,834.0,894.0,963,0.9567521529289296
236,0,18,218,411.6,552.0,698.0,803.0,865.2,1040,0.9392448187754329
236,0,19,144,301.0,391.0,494.0,580.0,628.4000000000001,689,0.7200719220213873
236,0,20,158,252.20000000000002,342.0,432.0,502.0,539.8,624,0.6050913220403141
236,0,21,101,205.2,294.0,384.0,451.0,531.6,613,0.5823791047601021
236,0,22,59,133.2,165.0,213.0,261.0,292.6,480,0.40910381375981825
236,0,23,35,46.800000000000004,64.0,82.0,98.0,119.4,144,0.2027065392258919
236,1,0,15,20.0,25.0,33.0,41.0,53.0,98,0.09586448377022806
236,1,1,4,7.800000000000001,8.0,12.0,15.0,19.0,34,0.04608687423109681
236,1,2,1,2.0,3.0,5.0,6.5,8.0,14,0.026497586826913975
236,1,3,1,2.0,2.0,3.0,4.0,5.800000000000001,8,0.014479038516135138
236,1,4,1,3.0,4.0,6.0,7.0,10.100000000000001,17,0.01116684016277089
236,1,5,9,16.0,20.0,23.0,27.0,32.0,46,0.025645878678906026
236,1,6,42,93.4,111.0,128.0,142.0,157.40000000000003,200,0.12917573578120564
236,1,7,96,224.8,325.0,474.0,538.0,578.0,654,0.47894388189647014
236,1,8,203,412.4,491.0,608.0,660.0,729.0000000000001,823,0.6254376833538373
236,1,9,276,444.8,529.0,607.0,646.0,703.4,784,0.6701050440049209
236,1,10,369,507.0,563.0,615.0,660.0,702.4,828,0.7358758398788682
236,1,11,405,513.6,593.0,654.0,714.0,740.6,772,0.7858427178953344
236,1,12,481,569.2,637.0,689.0,759.0,805.8,889,0.8440427746758776
236,1,13,492,544.2,606.0,658.0,748.0,811.4,932,0.8278603198637267
236,1,14,480,598.8,672.0,759.0,842.0,907.0000000000001,1030,0.9071638118671334
236,1,15,455,529.2,659.0,842.0,940.0,1034.4,1141,0.9971609728399734
236,1,16,442,517.0,601.0,742.0,842.0,901.4,1055,0.8983628276710514
236,1,17,375,544.6,706.0,813.0,927.0,984.8000000000001,1039,0.9567521529289296
236,1,18,403,527.2,681.0,812.0,942.0,1062.2,1087,0.9392448187754329
236,1,19,294,417.4,491.0,612.0,727.0,774.4,926,0.7200719220213873
236,1,20,217,363.8,444.0,530.0,635.0,696.0,817,0.6050913220403141
236,1,21,193,331.6,417.0,539.0,629.0,665.6,737,0.5823791047601021
236,1,22,134,199.6,267.0,323.0,403.0,462.8,542,0.40910381375981825
236,1,23,48,77.8,103.0,131.0,172.0,215.20000000000002,243,0.2027065392258919
236,2,0,20,25.1,35.0,42.0,54.0,69.0,97,0.09586448377022806
236,2,1,7,9.9,12.25,14.0,20.0,24.70000000000001,53,0.04608687423109681
236,2,2,2,3.0,5.0,7.5,9.75,11.0,22,0.026497586826913975
236,2,3,1,2.0,2.25,4.0,6.75,11.0,13,0.014479038516135138
236,2,4,2,3.7,4.0,6.0,7.0,9.0,15,0.01116684016277089
236,2,5,3,18.0,19.75,21.5,26.0,29.0,35,0.025645878678906026
236,2,6,17,95.1,120.5,131.0,142.0,156.2,176,0.12917573578120564
236,2,7,48,247.1,321.25,510.5,557.5,601.5,633,0.47894388189647014
236,2,8,82,415.4,507.75,648.5,700.75,757.2,809,0.6254376833538373
236,2,9,104,471.0,532.75,611.0,646.75,688.1,789,0.6701050440049209
236,2,10,167,508.3,568.25,621.0,670.25,736.1,792,0.7358758398788682
236,2,11,248,570.2,598.5,663.0,703.75,749.9,889,0.7858427178953344
236,2,12,267,582.4,640.5,693.0,742.25,774.8,899,0.8440427746758776
236,2,13,281,550.8,610.75,681.5,717.5,774.6,859,0.8278603198637267
236,2,14,281,588.3,705.25,753.0,810.25,872.4,993,0.9071638118671334
236,2,15,283,571.6,748.5,847.0,957.25,1030.7,1147,0.9971609728399734
236,2,16,266,529.6,663.0,742.0,844.0,933.3,1067,0.8983628276710514
236,2,17,252,526.9,665.0,829.0,953.75,1006.9,1117,0.9567521529289296
236,2,18,223,538.2,672.75,859.5,984.0,1060.6,1303,0.9392448187754329
236,2,19,216,403.9,529.75,655.0,742.5,798.7,899,0.7200719220213873
236,2,20,164,366.2,479.25,581.5,664.5,698.7,756,0.6050913220403141
236,2,21,149,367.4,448.75,568.0,640.0,680.7,903,0.5823791047601021
236,2,22,120,238.4,290.0,360.5,449.5,474.7,596,0.40910381375981825
236,2,23,66,94.80000000000001,118.25,136.0,172.0,200.5,265,0.2027065392258919
236,3,0,24,34.300000000000004,42.0,50.0,59.75,69.0,209,0.09586448377022806
236,3,1,7,13.100000000000001,16.0,19.0,22.0,29.39999999999999,55,0.04608687423109681
236,3,2,3,6.0,7.0,9.0,11.0,14.0,46,0.026497586826913975
236,3,3,2,3.0,4.0,6.0,8.0,10.600000000000001,22,0.014479038516135138
236,3,4,1,3.9000000000000004,5.0,7.0,8.0,11.0,17,0.01116684016277089
236,3,5,8,20.0,23.0,28.0,32.25,36.0,49,0.025645878678906026
236,3,6,32,95.3,116.0,132.0,150.25,170.39999999999998,178,0.12917573578120564
236,3,7,50,219.20000000000002,309.25,506.0,571.0,612.9,680,0.47894388189647014
236,3,8,70,409.5,498.5,648.0,694.75,754.0,833,0.6254376833538373
236,3,9,107,456.40000000000003,555.0,650.5,678.25,738.8,800,0.6701050440049209
236,3,10,156,492.4,604.75,645.0,699.5,745.0,850,0.7358758398788682
236,3,11,168,514.4,622.0,674.5,724.0,807.9,910,0.7858427178953344
236,3,12,223,517.1,660.25,716.5,757.5,861.9,931,0.8440427746758776
236,3,13,224,546.2,607.5,676.5,747.75,809.3,908,0.8278603198637267
236,3,14,231,584.3,706.5,783.5,871.75,941.1,1109,0.9071638118671334
236,3,15,224,547.8000000000001,692.25,891.5,969.25,1077.8,1211,0.9971609728399734
236,3,16,227,511.90000000000003,663.25,780.0,879.5,983.2999999999998,1208,0.8983628276710514
236,3,17,204,514.1,687.25,856.5,1011.25,1083.7,1210,0.9567521529289296
236,3,18,169,493.20000000000005,685.75,861.5,1000.75,1095.3999999999999,1309,0.9392448187754329
236,3,19,120,372.2,504.5,642.5,741.0,820.9,1065,0.7200719220213873
236,3,20,114,336.7,455.0,555.5,648.25,732.8,816,0.6050913220403141
236,3,21,120,332.0,427.5,553.0,634.5,715.1999999999999,809,0.5823791047601021
236,3,22,139,222.70000000000002,322.0,397.5,472.75,526.9,600,0.40910381375981825
236,3,23,90,109.1,149.0,191.5,216.0,255.0,355,0.2027065392258919
236,4,0,36,52.2,65.0,83.0,95.75,112.39999999999999,155,0.09586448377022806
236,4,1,14,22.0,26.5,31.0,38.0,48.0,82,0.04608687423109681
236,4,2,7,11.0,12.0,15.0,20.25,22.0,55,0.026497586826913975
236,4,3,2,4.9,7.0,9.5,11.0,13.0,29,0.014479038516135138
236,4,4,2,6.0,6.5,9.0,11.0,13.0,23,0.01116684016277089
236,4,5,8,17.0,21.5,26.0,31.25,36.0,49,0.025645878678906026
236,4,6,37,78.3,95.0,111.0,126.5,142.6,162,0.12917573578120564
236,4,7,75,174.1,237.5,444.0,487.75,538.9,676,0.47894388189647014
236,4,8,121,256.6,400.0,539.5,594.5,630.3,808,0.6254376833538373
236,4,9,169,320.8,459.75,533.5,601.5,667.0,739,0.6701050440049209
236,4,10,209,397.1,478.75,591.0,634.25,712.4,819,0.7358758398788682
236,4,11,321,436.0,526.5,618.5,653.75,725.8,961,0.7858427178953344
236,4,12,337,453.2,591.0,654.5,723.75,777.3,1049,0.8440427746758776
236,4,13,331,473.4,582.25,654.0,709.25,765.8,1032,0.8278603198637267
236,4,14,305,501.6,624.0,736.5,794.75,904.6999999999999,1185,0.9071638118671334
236,4,15,308,471.9,636.75,833.0,898.0,979.0,1179,0.9971609728399734
236,4,16,300,424.4,550.0,704.5,754.0,842.9,1004,0.8983628276710514
236,4,17,293,430.0,562.5,763.0,867.0,929.5,1134,0.9567521529289296
236,4,18,254,428.5,608.5,730.0,849.5,930.9,1113,0.9392448187754329
236,4,19,233,307.5,422.75,577.5,673.5,721.6,912,0.7200719220213873
236,4,20,194,239.5,328.25,410.5,508.25,584.8,660,0.6050913220403141
236,4,21,136,243.2,317.75,430.5,506.25,541.4,665,0.5823791047601021
236,4,22,103,187.4,267.75,383.0,433.0,481.59999999999997,564,0.40910381375981825
236,4,23,58,125.2,165.5,228.0,267.5,299.0,377,0.2027065392258919
236,5,0,35,65.50000000000001,102.25,126.5,156.5,180.7,246,0.09586448377022806
236,5,1,14,46.300000000000004,64.5,74.0,89.25,98.0,134,0.04608687423109681
236,5,2,17,30.400000000000002,41.0,47.0,59.0,63.0,69,0.026497586826913975
236,5,3,11,17.0,21.0,26.0,31.5,38.0,53,0.014479038516135138
236,5,4,4,7.7,11.75,14.5,17.25,20.0,28,0.01116684016277089
236,5,5,3,5.0,8.0,11.0,14.0,17.0,24,0.025645878678906026
236,5,6,18,27.0,33.0,39.5,47.25,58.699999999999996,69,0.12917573578120564
236,5,7,43,64.5,80.0,95.5,109.0,116.9,147,0.47894388189647014
236,5,8,75,125.0,143.5,197.5,245.5,259.7,270,0.6254376833538373
236,5,9,138,211.0,242.25,347.5,426.75,450.6,503,0.6701050440049209
236,5,10,215,269.1,331.75,458.5,523.25,550.2,626,0.7358758398788682
236,5,11,255,312.1,412.75,511.5,594.0,663.3,745,0.7858427178953344
236,5,12,252,358.7,435.75,585.5,655.25,737.4,851,0.8440427746758776
236,5,13,301,364.0,461.25,577.0,642.25,714.9,844,0.8278603198637267
236,5,14,316,361.6,453.0,589.5,674.5,731.6,860,0.9071638118671334
236,5,15,290,378.5,465.0,579.0,674.0,745.6999999999999,989,0.9971609728399734
236,5,16,291,377.1,457.5,580.5,662.5,737.7,876,0.8983628276710514
236,5,17,277,371.1,469.0,581.0,681.0,765.6,935,0.9567521529289296
236,5,18,256,345.6,449.25,569.0,677.0,745.0,960,0.9392448187754329
236,5,19,221,278.3,402.25,504.5,592.25,648.6,895,0.7200719220213873
236,5,20,206,237.6,292.75,410.0,457.25,497.4,677,0.6050913220403141
236,5,21,156,219.1,289.0,391.5,447.0,499.8,607,0.5823791047601021
236,5,22,125,190.2,271.25,367.5,427.0,457.8,598,0.40910381375981825
236,5,23,90,116.10000000000001,177.75,255.5,312.25,346.2,478,0.2027065392258919
236,6,0,45,79.2,112.5,154.0,173.5,196.0,283,0.09586448377022806
236,6,1,22,49.2,70.75,91.5,106.25,124.0,155,0.04608687423109681
236,6,2,25,34.5,42.75,57.5,66.5,77.2,85,0.026497586826913975
236,6,3,15,21.9,25.25,32.0,37.0,43.0,82,0.014479038516135138
236,6,4,6,8.7,13.75,17.0,22.0,26.0,35,0.01116684016277089
236,6,5,4,5.0,7.0,10.0,13.0,17.0,30,0.025645878678906026
236,6,6,20,24.0,28.0,34.0,40.0,44.0,70,0.12917573578120564
236,6,7,36,55.2,64.75,81.5,91.0,106.69999999999999,130,0.47894388189647014
236,6,8,76,88.4,117.25,142.0,167.0,187.7,212,0.6254376833538373
236,6,9,134,157.5,197.25,280.0,317.25,346.4,411,0.6701050440049209
236,6,10,188,236.9,325.0,436.5,473.0,512.5,612,0.7358758398788682
236,6,11,222,261.7,367.25,467.5,536.0,586.1,698,0.7858427178953344
236,6,12,269,301.3,403.25,532.0,622.75,693.2,809,0.8440427746758776
236,6,13,248,332.2,451.75,529.0,609.75,647.6,729,0.8278603198637267
236,6,14,257,329.3,414.25,498.5,609.25,679.5999999999999,873,0.9071638118671334
236,6,15,283,332.1,394.5,498.0,584.5,634.1,782,0.9971609728399734
236,6,16,255,310.40000000000003,396.75,512.5,577.75,636.5,850,0.8983628276710514
236,6,17,237,295.1,389.75,499.5,553.75,630.3,840,0.9567521529289296
236,6,18,240,262.9,353.5,439.5,497.75,545.9,776,0.9392448187754329
236,6,19,169,208.2,251.25,326.0,377.75,428.4,674,0.7200719220213873
236,6,20,158,189.3,243.5,284.5,320.25,352.4,400,0.6050913220403141
236,6,21,133,157.4,184.5,218.0,254.75,282.4,357,0.5823791047601021
236,6,22,81,103.0,107.75,124.0,141.5,164.9,188,0.40910381375981825
236,6,23,28,41.1,48.0,54.0,71.0,84.0,314,0.2027065392258919
237,0,0,15,18.2,22.0,28.0,35.0,56.00000000000002,444,0.11147913315037379
237,0,1,3,5.0,7.0,10.0,13.0,17.0,340,0.05223809974448756
237,0,2,1,2.0,3.0,5.0,7.0,10.0,177,0.026497586826913975
237,0,3,1,2.0,3.0,4.0,5.0,7.0,87,0.014479038516135138
237,0,4,1,3.0,4.0,7.0,9.0,10.200000000000003,49,0.01116684016277089
237,0,5,7,12.2,17.0,22.0,26.0,29.800000000000004,39,0.023374656950884826
237,0,6,19,43.6,75.0,87.0,96.0,106.80000000000001,128,0.09785180278224662
237,0,7,41,117.60000000000001,207.0,295.0,352.0,381.20000000000005,459,0.34200813854452544
237,0,8,47,212.60000000000002,355.0,431.0,481.0,509.8,641,0.5104570833727642
237,0,9,57,324.0,445.0,496.0,542.0,570.8000000000001,626,0.6407684300179805
237,0,10,81,373.0,479.0,536.0,577.0,641.4000000000001,688,0.7249929024320998
237,0,11,160,465.2,521.0,584.0,674.0,707.8,775,0.8280495883410618
237,0,12,284,534.4,588.0,647.0,715.0,797.2,939,0.9191823601779123
237,0,13,251,516.6,570.0,627.0,707.0,754.8,872,0.8808554935175547
237,0,14,282,527.4,600.0,697.0,771.0,842.4000000000001,1048,0.959401911611621
237,0,15,296,516.0,612.0,700.0,828.0,895.2,965,0.9633765496356581
237,0,16,260,490.40000000000003,561.0,652.0,762.0,817.0,850,0.906406737957793
237,0,17,247,449.0,583.0,717.0,821.0,914.0000000000001,994,0.9724614365477429
237,0,18,184,440.2,583.0,715.0,860.0,924.8,1038,1.0
237,0,19,184,312.0,435.0,508.0,613.0,676.8,764,0.7612378158417715
237,0,20,132,269.4,383.0,455.0,527.0,591.6,695,0.6364152550392731
237,0,21,86,242.4,325.0,427.0,509.0,591.0000000000002,736,0.6422825778366612
237,0,22,86,142.2,189.0,253.0,307.0,364.20000000000005,426,0.4798902242831456
237,0,23,39,56.2,71.0,99.0,115.0,135.60000000000002,187,0.2433992618529384
237,1,0,12,26.0,31.0,39.0,47.0,59.40000000000001,105,0.11147913315037379
237,1,1,4,7.0,10.0,13.0,16.0,19.800000000000004,60,0.05223809974448756
237,1,2,1,3.0,5.0,6.0,9.0,10.0,19,0.026497586826913975
237,1,3,1,2.0,2.0,4.0,6.0,7.300000000000004,13,0.014479038516135138
237,1,4,3,4.0,4.0,6.0,7.25,8.0,14,0.01116684016277089
237,1,5,10,15.0,18.0,21.0,26.0,31.60000000000001,37,0.023374656950884826
237,1,6,36,70.6,83.0,93.0,105.0,116.60000000000001,154,0.09785180278224662
237,1,7,77,197.4,251.0,346.0,392.0,421.20000000000005,530,0.34200813854452544
237,1,8,156,357.6,433.0,479.0,578.0,613.0,687,0.5104570833727642
237,1,9,262,433.0,531.0,600.0,639.0,689.0,742,0.6407684300179805
237,1,10,342,524.8,591.0,633.0,689.0,731.2,777,0.7249929024320998
237,1,11,414,594.2,637.0,696.0,794.0,814.8,860,0.8280495883410618
237,1,12,476,633.4,680.0,783.0,870.0,916.4000000000001,1053,0.9191823601779123
237,1,13,493,593.0,653.0,742.0,804.0,865.6,970,0.8808554935175547
237,1,14,519,643.4,716.0,829.0,915.0,969.4,1060,0.959401911611621
237,1,15,429,614.2,719.0,813.0,913.0,979.6000000000001,1124,0.9633765496356581
237,1,16,493,602.2,664.0,755.0,857.0,911.0,1018,0.906406737957793
237,1,17,392,597.6,744.0,837.0,984.0,1041.4,1212,0.9724614365477429
237,1,18,377,604.4,742.0,867.0,1019.0,1131.0,1268,1.0
237,1,19,300,410.6,541.0,657.0,800.0,864.4,1020,0.7612378158417715
237,1,20,226,404.8,495.0,592.0,679.0,763.6,1085,0.6364152550392731
237,1,21,235,373.6,475.0,610.0,723.0,781.4000000000001,887,0.6422825778366612
237,1,22,124,245.0,296.0,387.0,501.0,565.6,705,0.4798902242831456
237,1,23,51,105.6,119.0,161.0,209.0,257.0,285,0.2433992618529384
237,2,0,25,38.0,45.0,55.0,77.0,90.39999999999999,105,0.11147913315037379
237,2,1,9,12.0,15.0,21.5,28.0,32.0,47,0.05223809974448756
237,2,2,1,3.9000000000000004,6.0,8.0,12.0,14.400000000000006,22,0.026497586826913975
237,2,3,1,2.0,3.0,5.0,7.0,9.799999999999997,13,0.014479038516135138
237,2,4,2,3.0,5.0,6.0,8.25,10.0,15,0.01116684016277089
237,2,5,4,16.0,17.75,22.0,25.25,29.9,42,0.023374656950884826
237,2,6,14,78.1,86.5,95.5,109.25,119.8,140,0.09785180278224662
237,2,7,33,192.20000000000002,272.0,368.0,409.0,440.9,503,0.34200813854452544
237,2,8,63,371.4,456.75,520.5,591.25,642.2,710,0.5104570833727642
237,2,9,105,514.1,553.5,597.0,648.75,703.5,715,0.6407684300179805
237,2,10,168,553.7,588.0,638.5,688.5,738.4,759,0.7249929024320998
237,2,11,236,598.6,644.5,744.0,789.25,883.1,953,0.8280495883410618
237,2,12,276,672.1,743.25,812.0,870.25,918.1,1052,0.9191823601779123
237,2,13,290,614.8,698.5,773.0,831.25,885.7,938,0.8808554935175547
237,2,14,304,670.4,738.5,839.5,907.5,998.1,1052,0.959401911611621
237,2,15,280,648.3,766.75,869.5,915.0,1000.7,1099,0.9633765496356581
237,2,16,311,627.8,694.75,788.5,855.5,958.3,1049,0.906406737957793
237,2,17,280,628.2,771.25,883.5,998.0,1081.7,1225,0.9724614365477429
237,2,18,229,588.2,763.5,921.0,1088.25,1151.5,1485,1.0
237,2,19,222,471.6,585.5,697.5,786.5,894.3,1021,0.7612378158417715
237,2,20,197,405.1,508.25,592.5,709.5,749.7,867,0.6364152550392731
237,2,21,176,401.1,519.0,647.5,745.75,800.0,930,0.6422825778366612
237,2,22,144,268.5,341.75,442.0,540.0,586.1,708,0.4798902242831456
237,2,23,82,124.2,142.75,179.5,228.5,269.7,399,0.2433992618529384
237,3,0,24,47.1,56.75,68.5,90.0,105.6,157,0.11147913315037379
237,3,1,10,14.0,16.75,22.5,31.0,41.0,64,0.05223809974448756
237,3,2,4,6.1000000000000005,8.5,11.5,15.0,16.9,39,0.026497586826913975
237,3,3,1,2.0,4.0,6.0,10.0,13.0,19,0.014479038516135138
237,3,4,2,4.0,6.0,7.0,9.0,11.0,14,0.01116684016277089
237,3,5,7,17.1,18.75,23.0,28.25,33.9,41,0.023374656950884826
237,3,6,25,78.3,86.75,100.0,114.0,122.0,143,0.09785180278224662
237,3,7,45,200.60000000000002,261.75,364.0,403.25,428.6,499,0.34200813854452544
237,3,8,57,334.70000000000005,447.25,528.0,587.25,640.1999999999999,703,0.5104570833727642
237,3,9,98,480.2,558.0,623.0,676.75,720.9,820,0.6407684300179805
237,3,10,117,525.0,588.5,660.0,724.5,770.1,888,0.7249929024320998
237,3,11,147,581.2,671.75,728.0,804.5,859.6,968,0.8280495883410618
237,3,12,201,622.4,733.5,795.0,861.75,939.6999999999999,1026,0.9191823601779123
237,3,13,205,604.5,683.5,736.5,819.25,880.6,985,0.8808554935175547
237,3,14,229,589.0,729.5,808.0,915.0,968.8,1151,0.959401911611621
237,3,15,199,607.4,722.75,824.5,900.75,1062.6,1164,0.9633765496356581
237,3,16,246,564.2,685.25,810.5,875.25,964.6999999999999,1107,0.906406737957793
237,3,17,236,604.1,744.5,899.5,1011.5,1075.9,1265,0.9724614365477429
237,3,18,163,555.1,775.25,960.0,1093.5,1210.4,1403,1.0
237,3,19,155,411.2,553.0,713.5,841.5,914.6,1186,0.7612378158417715
237,3,20,122,373.9,471.0,603.5,686.0,793.8,873,0.6364152550392731
237,3,21,141,345.40000000000003,514.75,615.0,774.25,833.9,929,0.6422825778366612
237,3,22,132,228.10000000000002,372.25,485.0,594.5,652.8,913,0.4798902242831456
237,3,23,93,132.3,186.25,250.5,298.75,340.7,507,0.2433992618529384
237,4,0,37,55.10000000000001,82.75,108.5,134.0,151.9,236,0.11147913315037379
237,4,1,14,29.0,30.75,44.0,56.0,63.699999999999996,111,0.05223809974448756
237,4,2,5,10.100000000000001,12.0,18.5,24.25,29.9,54,0.026497586826913975
237,4,3,3,7.0,9.0,11.0,14.0,17.300000000000004,38,0.014479038516135138
237,4,4,2,6.0,7.0,9.0,12.0,15.0,32,0.01116684016277089
237,4,5,2,13.100000000000001,19.0,22.5,27.25,34.8,47,0.023374656950884826
237,4,6,27,60.0,69.0,82.5,91.0,109.19999999999999,130,0.09785180278224662
237,4,7,49,134.1,184.0,288.5,335.25,369.9,428,0.34200813854452544
237,4,8,114,264.3,356.25,436.0,464.75,513.6,647,0.5104570833727642
237,4,9,170,358.5,440.25,520.5,563.0,629.6999999999999,691,0.6407684300179805
237,4,10,221,379.2,509.5,567.0,642.0,720.5,780,0.7249929024320998
237,4,11,337,480.2,573.25,648.0,718.25,815.4,937,0.8280495883410618
237,4,12,341,498.0,629.25,695.5,792.75,843.3,1015,0.9191823601779123
237,4,13,352,529.5,613.5,662.5,749.5,805.1,1061,0.8808554935175547
237,4,14,326,547.7,629.75,755.5,815.75,887.8,1098,0.959401911611621
237,4,15,335,505.8,632.25,736.0,828.75,952.9,1077,0.9633765496356581
237,4,16,325,471.5,597.25,676.5,784.5,879.6999999999999,1074,0.906406737957793
237,4,17,298,473.2,583.75,721.0,852.25,968.5999999999999,1211,0.9724614365477429
237,4,18,279,476.1,584.0,756.0,879.75,952.6,1299,1.0
