dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1712548800,2024-04-08 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.5,10000,2.09,7.64,6.72,9.08,1021,,,64,1.79,252,2.68,,,,,0,800,Clear,sky is clear,01n
1712552400,2024-04-08 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.36,10000,2.17,6.49,6.22,8.87,1021,,,65,3.09,260,,,,,,0,800,Clear,sky is clear,01n
1712556000,2024-04-08 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,8.29,10000,2.11,6.4,7.08,8.87,1021,,,65,3.09,280,,,,,,0,800,Clear,sky is clear,01n
1712559600,2024-04-08 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.51,10000,1.79,5.46,6.16,8.08,1021,,,67,3.09,330,,,,,,0,800,Clear,sky is clear,01n
1712563200,2024-04-08 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.44,10000,1.51,5.74,4.49,8.31,1021,,,66,2.57,280,,,,,,0,800,Clear,sky is clear,01n
1712566800,2024-04-08 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.33,10000,0.09,4.66,5.09,8.31,1021,,,60,4.12,270,,,,,,0,800,Clear,sky is clear,01n
1712570400,2024-04-08 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,6.74,10000,-0.21,5.34,4.53,7.86,1021,,,61,2.06,340,,,,,,0,800,Clear,sky is clear,01n
1712574000,2024-04-08 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.09,10000,-1.17,5.24,5.09,8.32,1022,,,55,2.68,302,2.68,,,,,0,800,Clear,sky is clear,01d
1712577600,2024-04-08 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,7.52,10000,-1.04,5.17,6.53,8.86,1022,,,54,3.6,260,,,,,,0,800,Clear,sky is clear,01d
1712581200,2024-04-08 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.9,10000,-1.3,8.34,9.08,11,1022,,,45,3.09,300,,,,,,0,800,Clear,sky is clear,01d
1712584800,2024-04-08 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.64,10000,-1.62,9.88,10.42,13.22,1022,,,39,2.57,240,,,,,,0,800,Clear,sky is clear,01d
1712588400,2024-04-08 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.41,10000,-2.23,11.67,12.2,14.89,1022,,,33,3.09,230,,,,,,0,800,Clear,sky is clear,01d
1712592000,2024-04-08 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15,10000,-2.96,13.29,13.75,16.78,1022,,,28,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1712595600,2024-04-08 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.74,10000,-2.98,15.12,15.44,18.44,1021,,,25,4.02,292,4.47,,,,,0,800,Clear,sky is clear,01d
1712599200,2024-04-08 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.84,10000,-3.67,16.25,16.53,19.53,1020,,,22,3.13,245,4.92,,,,,0,800,Clear,sky is clear,01d
1712602800,2024-04-08 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,18.14,10000,-3.45,16.58,17.09,19.08,1019,,,22,2.68,250,4.02,,,,,0,800,Clear,sky is clear,01d
1712606400,2024-04-08 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.02,10000,-3.26,15.4,15.44,17.86,1019,,,24,4.12,190,,,,,,0,800,Clear,sky is clear,01d
1712610000,2024-04-08 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.22,10000,-0.05,14.76,14.31,17.76,1019,,,33,6.17,210,,,,,,0,800,Clear,sky is clear,01d
1712613600,2024-04-08 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.31,10000,-0.39,13.78,13.86,16.2,1019,,,34,5.14,170,,0.18,,,,0,500,Rain,light rain,10d
1712617200,2024-04-08 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.74,10000,1.72,12.32,12.66,14.49,1019,,,44,4.63,190,,,,,,100,500,Rain,light rain,10d
1712620800,2024-04-09 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.81,10000,3,12.5,12.86,14.32,1018,,,48,3.6,190,,,,,,100,804,Clouds,overcast clouds,04n
1712624400,2024-04-09 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.75,10000,3.52,12.49,12.86,14.32,1019,,,50,2.57,180,,,,,,40,802,Clouds,scattered clouds,03n
1712628000,2024-04-09 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.4,10000,4.29,12.21,12.64,14.08,1019,,,54,2.68,159,4.92,,,,,20,801,Clouds,few clouds,02n
1712631600,2024-04-09 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.46,10000,4.08,12.25,11.78,14.08,1018,,,53,2.57,200,,,,,,0,800,Clear,sky is clear,01n
1712635200,2024-04-09 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.76,10000,4.71,11.61,11.22,13.77,1018,,,58,1.54,270,,,,,,0,800,Clear,sky is clear,01n
1712638800,2024-04-09 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.31,10000,4.29,11.11,11.2,13.21,1018,,,58,2.06,250,,,,,,0,800,Clear,sky is clear,01n
1712642400,2024-04-09 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.31,10000,5.01,11.19,10.61,13.21,1018,,,61,1.54,230,,,,,,75,803,Clouds,broken clouds,04n
1712646000,2024-04-09 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.9,10000,4.6,11.73,10.87,13.77,1018,,,57,2.06,200,,,,,,100,804,Clouds,overcast clouds,04n
1712649600,2024-04-09 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.56,10000,4.53,11.39,10.42,14.32,1017,,,58,1.54,210,,,,,,0,800,Clear,sky is clear,01n
1712653200,2024-04-09 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.56,10000,4.54,10.39,9.53,13.21,1017,,,62,2.06,110,,,,,,0,800,Clear,sky is clear,01n
1712656800,2024-04-09 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.35,10000,4.71,9.22,8.75,12.1,1017,,,68,2.06,260,,,,,,0,800,Clear,sky is clear,01n
1712660400,2024-04-09 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.68,10000,4.6,9.53,8.98,11.56,1017,,,66,2.57,270,,,,,,0,800,Clear,sky is clear,01d
1712664000,2024-04-09 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.38,10000,4.6,11.21,10.44,14.08,1018,,,59,3.6,230,,,,,,0,800,Clear,sky is clear,01d
1712667600,2024-04-09 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.44,10000,4.49,14.29,13.42,16.08,1018,,,48,1.54,310,,,,,,0,800,Clear,sky is clear,01d
1712671200,2024-04-09 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.29,10000,4.27,16.17,15.86,18.38,1017,,,42,2.68,335,2.68,,,,,0,800,Clear,sky is clear,01d
1712674800,2024-04-09 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,19.02,10000,4.01,17.94,18.21,20.44,1017,,,37,2.24,67,4.02,,,,,0,800,Clear,sky is clear,01d
1712678400,2024-04-09 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,20.31,10000,4.77,19.34,19.86,21.78,1017,,,36,2.57,40,,,,,,0,800,Clear,sky is clear,01d
1712682000,2024-04-09 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,21.95,10000,5.39,21.09,20.86,23.44,1017,,,34,2.57,90,,,,,,0,800,Clear,sky is clear,01d
1712685600,2024-04-09 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,22.71,10000,5.63,21.9,20.99,24.53,1017,,,33,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1712689200,2024-04-09 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,23.84,10000,5.24,23.06,21.66,24.53,1016,,,30,5.14,140,,,,,,0,800,Clear,sky is clear,01d
1712692800,2024-04-09 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,24.08,10000,5.44,23.33,22.64,24.55,1016,,,30,5.14,160,,,,,,0,800,Clear,sky is clear,01d
1712696400,2024-04-09 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,23.53,10000,5.44,22.75,21.16,24.32,1015,,,31,4.12,130,,,,,,0,800,Clear,sky is clear,01d
1712700000,2024-04-09 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,20.61,10000,5.03,19.67,18.77,22.08,1016,,,36,6.71,190,,,,,,0,800,Clear,sky is clear,01d
1712703600,2024-04-09 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.54,10000,4.83,16.47,15.86,18.44,1016,,,43,7.72,170,10.8,,,,,0,800,Clear,sky is clear,01d
1712707200,2024-04-10 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.92,10000,4.92,15.84,15.42,17.65,1016,,,45,4.12,170,,,,,,0,800,Clear,sky is clear,01n
1712710800,2024-04-10 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.72,10000,5.67,15.7,15.42,17.83,1016,,,48,5.14,170,,,,,,0,800,Clear,sky is clear,01n
1712714400,2024-04-10 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.01,10000,5.32,15.97,14.88,18.08,1017,,,46,3.09,160,,,,,,0,800,Clear,sky is clear,01n
1712718000,2024-04-10 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.49,10000,5.41,14.43,13.75,16.53,1017,,,51,3.09,170,,,,,,0,800,Clear,sky is clear,01n
1712721600,2024-04-10 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.25,10000,5.47,14.19,13.75,16.08,1016,,,52,2.68,81,4.02,,,,,0,800,Clear,sky is clear,01n
1712725200,2024-04-10 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.23,10000,5.84,13.2,12.66,15.11,1016,,,57,2.57,150,,,,,,0,800,Clear,sky is clear,01n
1712728800,2024-04-10 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.54,10000,5.69,12.49,12.1,14.3,1016,,,59,4.63,40,,,,,,0,800,Clear,sky is clear,01n
1712732400,2024-04-10 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.66,10000,5.81,11.63,11.53,13.42,1016,,,63,4.12,40,,,,,,0,800,Clear,sky is clear,01n
1712736000,2024-04-10 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.89,10000,5.75,10.86,10.42,12.87,1016,,,66,3.6,40,,,,,,0,800,Clear,sky is clear,01n
1712739600,2024-04-10 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.5,10000,6.02,10.51,10.42,12.31,1016,,,69,4.12,40,,,,,,0,800,Clear,sky is clear,01n
1712743200,2024-04-10 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.24,10000,6.58,10.33,9.86,12.08,1017,,,73,4.63,40,,,,,,0,800,Clear,sky is clear,01n
1712746800,2024-04-10 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.45,10000,6.98,10.58,10.44,12.08,1018,,,74,3.6,90,,,,,,0,800,Clear,sky is clear,01d
1712750400,2024-04-10 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.3,10000,7.23,10.47,10.44,12.1,1018,,,76,4.12,90,,,,,,0,800,Clear,sky is clear,01d
1712754000,2024-04-10 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.23,10000,7.54,11.41,10.86,13.2,1017,,,73,5.14,40,,,,,,0,800,Clear,sky is clear,01d
1712757600,2024-04-10 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.6,10000,8.45,12.87,12.15,15.09,1018,,,71,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1712761200,2024-04-10 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.35,10000,8.96,13.67,13.19,15.65,1018,,,70,3.09,60,,,,,,0,800,Clear,sky is clear,01d
1712764800,2024-04-10 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.88,10000,9.68,14.28,13.19,16.22,1017,,,71,4.12,60,,,,,,75,803,Clouds,broken clouds,04d
1712768400,2024-04-10 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.95,10000,9.95,14.38,13.19,16.22,1017,,,72,4.12,40,,,,,,20,801,Clouds,few clouds,02d
1712772000,2024-04-10 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.08,10000,10.18,15.52,14.86,17.11,1017,,,68,5.14,40,,,,,,75,803,Clouds,broken clouds,04d
1712775600,2024-04-10 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,17.09,10000,10.47,16.55,15.42,19.08,1016,,,65,5.36,52,5.36,,,,,40,802,Clouds,scattered clouds,03d
1712779200,2024-04-10 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.43,10000,10.07,15.85,15.44,18.42,1016,,,66,4.92,53,8.05,,,,,100,804,Clouds,overcast clouds,04d
1712782800,2024-04-10 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.11,10000,9.54,15.47,14.99,18.42,1016,,,65,4.02,31,5.81,,,,,100,804,Clouds,overcast clouds,04d
1712786400,2024-04-10 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.13,10000,9.27,14.47,13.86,16.56,1016,,,68,4.63,100,,,,,,75,803,Clouds,broken clouds,04d
1712790000,2024-04-10 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.72,10000,8.97,13.05,12.66,15.11,1016,,,73,3.6,170,10.29,,,,,100,804,Clouds,overcast clouds,04d
1712793600,2024-04-11 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.79,10000,8.86,12.14,11.53,13.98,1016,,,77,3.6,80,,,,,,100,804,Clouds,overcast clouds,04n
1712797200,2024-04-11 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.8,10000,8.28,11.1,11.53,13.42,1017,,,79,4.92,360,6.26,,,,,75,803,Clouds,broken clouds,04n
1712800800,2024-04-11 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.91,10000,8.2,11.19,10.99,12.87,1017,,,78,6.69,50,,,,,,75,803,Clouds,broken clouds,04n
1712804400,2024-04-11 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.41,10000,7.9,10.67,10.86,12.31,1017,,,79,6.17,60,,,,,,75,803,Clouds,broken clouds,04n
1712808000,2024-04-11 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.94,10000,7.99,10.23,9.87,11.2,1017,,,82,5.14,50,,,,,,100,804,Clouds,overcast clouds,04n
1712811600,2024-04-11 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.77,10000,8,10.07,9.87,11.08,1018,,,83,4.12,30,,,,,,100,804,Clouds,overcast clouds,04n
1712815200,2024-04-11 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.47,10000,7.71,9.74,9.87,11.08,1016,,,83,4.63,40,,,,,,40,802,Clouds,scattered clouds,03n
1712818800,2024-04-11 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.23,10000,7.65,9.5,8.86,11.08,1016,,,84,5.66,50,,,,,,100,804,Clouds,overcast clouds,04n
1712822400,2024-04-11 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.82,10000,7.76,6.8,8.86,10.65,1016,,,87,6.69,40,,,,,,100,701,Mist,mist,50n
1712826000,2024-04-11 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.59,10000,7.87,6.78,8.75,10.65,1016,,,89,5.81,56,9.39,,,,,100,701,Mist,mist,50n
1712829600,2024-04-11 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,9.77,10000,8.21,8.16,8.86,10.65,1016,,,90,3.13,5,4.47,,,,,100,701,Mist,mist,50n
1712833200,2024-04-11 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.13,6437,8.57,9.55,9.32,11.08,1016,,,90,3.6,30,,,,,,100,701,Mist,mist,50d
1712836800,2024-04-11 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.41,4828,8.84,9.86,9.86,11.08,1016,,,90,4.12,50,,0.51,,,,100,500,Rain,light rain,10d
1712836800,2024-04-11 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.41,4828,8.84,9.86,9.86,11.08,1016,,,90,4.12,50,,0.51,,,,100,701,Mist,mist,50d
1712840400,2024-04-11 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.43,6437,8.7,9.85,9.86,11.08,1016,,,89,3.6,30,,1.02,,,,100,501,Rain,moderate rain,10d
1712840400,2024-04-11 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.43,6437,8.7,9.85,9.86,11.08,1016,,,89,3.6,30,,1.02,,,,100,701,Mist,mist,50d
1712844000,2024-04-11 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.74,9656,9.33,10.25,9.86,11.72,1016,,,91,4.12,40,,0.25,,,,100,701,Mist,mist,50d
1712844000,2024-04-11 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,10.74,9656,9.33,10.25,9.86,11.72,1016,,,91,4.12,40,,0.25,,,,100,500,Rain,light rain,10d
1712847600,2024-04-11 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.73,8047,9.81,11.26,10.86,12.66,1015,,,88,4.63,50,,,0.76,,,100,701,Mist,mist,50d
1712847600,2024-04-11 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,11.73,8047,9.81,11.26,10.86,12.66,1015,,,88,4.63,50,,,0.76,,,100,500,Rain,light rain,10d
1712851200,2024-04-11 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,12.47,9656,10.02,11.99,10.86,13.77,1015,,,85,5.66,40,,,,,,100,721,Haze,haze,50d
1712854800,2024-04-11 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.16,10000,10.58,13.69,12.87,15.44,1014,,,79,4.12,70,,,,,,20,801,Clouds,few clouds,02d
1712858400,2024-04-11 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.17,10000,10.77,14.7,13.75,17.09,1013,,,75,4.12,40,,,,,,75,721,Haze,haze,50d
1712862000,2024-04-11 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.73,10000,11.71,15.37,14.42,17.31,1012,,,77,3.6,100,9.26,,,,,100,721,Haze,haze,50d
1712865600,2024-04-11 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.42,10000,12.11,14.16,13.77,15.42,1011,,,86,4.02,150,8.49,0.25,,,,100,500,Rain,light rain,10d
1712865600,2024-04-11 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.42,10000,12.11,14.16,13.77,15.42,1011,,,86,4.02,150,8.49,0.25,,,,100,701,Mist,mist,50d
1712869200,2024-04-11 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.42,10000,12.11,14.16,13.77,15.42,1011,,,86,4.63,100,,0.51,,,,100,500,Rain,light rain,10d
1712872800,2024-04-11 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.4,10000,12.44,14.19,13.21,15.42,1010,,,88,5.14,140,10.8,0.34,,,,100,500,Rain,light rain,10d
1712872800,2024-04-11 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.4,10000,12.44,14.19,13.21,15.42,1010,,,88,5.14,140,10.8,0.34,,,,100,701,Mist,mist,50d
1712876400,2024-04-11 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.16,9656,13.36,15.06,13.38,16.08,1009,,,89,7.2,150,11.32,0.77,,,,100,500,Rain,light rain,10d
1712876400,2024-04-11 23:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.16,9656,13.36,15.06,13.38,16.08,1009,,,89,7.2,150,11.32,0.77,,,,100,701,Mist,mist,50d
1712880000,2024-04-12 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.26,2816,13.63,15.19,14.32,16.22,1008,,,90,6.71,140,10.73,1.38,,,,100,501,Rain,moderate rain,10n
1712880000,2024-04-12 00:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.26,2816,13.63,15.19,14.32,16.22,1008,,,90,6.71,140,10.73,1.38,,,,100,701,Mist,mist,50n
1712883600,2024-04-12 01:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.47,10000,14.01,15.45,13.77,16.22,1008,,,91,7.72,160,14.92,0.68,,,,100,500,Rain,light rain,10n
1712887200,2024-04-12 02:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.58,10000,13.13,14.47,13.21,15.87,1007,,,91,8.75,160,16.46,0.32,,,,100,500,Rain,light rain,10n
1712890800,2024-04-12 03:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.14,10000,12.86,14.01,12.83,15.42,1006,,,92,8.94,150,15.65,0.34,,,,100,500,Rain,light rain,10n
1712894400,2024-04-12 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.66,10000,13.54,14.61,13.21,15.87,1005,,,93,9.77,160,14.4,0.38,,,,100,701,Mist,mist,50n
1712894400,2024-04-12 04:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.66,10000,13.54,14.61,13.21,15.87,1005,,,93,9.77,160,14.4,0.38,,,,100,500,Rain,light rain,10n
1712898000,2024-04-12 05:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.33,10000,13.87,15.29,13.77,16.54,1004,,,91,10.8,150,19.03,1.02,,,,100,501,Rain,moderate rain,10n
1712901600,2024-04-12 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.05,8047,13.1,13.97,12.86,15.11,1002,,,94,11.32,160,19.03,0.51,,,,100,500,Rain,light rain,10n
1712901600,2024-04-12 06:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.05,8047,13.1,13.97,12.86,15.11,1002,,,94,11.32,160,19.03,0.51,,,,100,701,Mist,mist,50n
1712905200,2024-04-12 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.95,6437,13.66,14.9,13.21,16.22,1000,,,92,9.77,150,15.95,3.12,,,,100,501,Rain,moderate rain,10n
1712905200,2024-04-12 07:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.95,6437,13.66,14.9,13.21,16.22,1000,,,92,9.77,150,15.95,3.12,,,,100,701,Mist,mist,50n
1712908800,2024-04-12 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.49,9656,13.21,14.4,13.21,15.87,999,,,92,11.32,150,19.03,0.44,,,,100,701,Mist,mist,50n
1712908800,2024-04-12 08:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.49,9656,13.21,14.4,13.21,15.87,999,,,92,11.32,150,19.03,0.44,,,,100,500,Rain,light rain,10n
1712912400,2024-04-12 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.61,8047,13.33,14.53,13.38,15.44,997,,,92,8.75,170,17.49,1.17,4.83,,,100,501,Rain,moderate rain,10n
1712912400,2024-04-12 09:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.61,8047,13.33,14.53,13.38,15.44,997,,,92,8.75,170,17.49,1.17,4.83,,,100,701,Mist,mist,50n
1712916000,2024-04-12 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.64,8047,13.36,14.56,13.75,15.87,997,,,92,10.29,170,16.98,0.38,,,,100,701,Mist,mist,50n
1712916000,2024-04-12 10:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.64,8047,13.36,14.56,13.75,15.87,997,,,92,10.29,170,16.98,0.38,,,,100,500,Rain,light rain,10n
1712919600,2024-04-12 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.52,9656,13.07,14.4,13.75,15.65,996,,,91,7.2,180,15.95,0.25,,,,100,500,Rain,light rain,10d
1712919600,2024-04-12 11:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.52,9656,13.07,14.4,13.75,15.65,996,,,91,7.2,180,15.95,0.25,,,,100,701,Mist,mist,50d
1712923200,2024-04-12 12:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.69,4023,12.58,13.54,12.66,14.55,996,,,93,9.77,160,14.4,,,,,100,701,Mist,mist,50d
1712926800,2024-04-12 13:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.23,1609,12.29,13.06,12.1,14.08,995,,,94,9.26,170,14.4,,,,,100,701,Mist,mist,50d
1712930400,2024-04-12 14:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.18,2414,12.4,13.03,12.1,14.08,994,,,95,7.72,170,11.32,,,,,100,701,Mist,mist,50d
1712934000,2024-04-12 15:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.16,8047,13.05,14.06,12.64,15.08,993,,,93,6.71,170,8.94,,,,,100,701,Mist,mist,50d
1712937600,2024-04-12 16:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.82,9656,12.68,14.63,12.86,16.08,992,,,87,6.69,180,11.83,,,,,100,721,Haze,haze,50d
1712941200,2024-04-12 17:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,13.75,1609,11.8,13.48,12.66,14.55,993,,,88,9.77,270,14.92,2.79,,,,100,501,Rain,moderate rain,10d
1712944800,2024-04-12 18:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,14.14,10000,11.12,13.75,13.19,14.87,994,,,82,7.72,240,14.4,0.93,,,,100,500,Rain,light rain,10d
1712948400,2024-04-12 19:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,15.65,10000,9.99,15.07,14.86,16.2,995,,,69,8.23,240,14.92,0.12,,,,75,500,Rain,light rain,10d
1712952000,2024-04-12 20:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.09,10000,8.09,15.3,14.86,17.08,996,,,59,10.29,250,,,,,,100,804,Clouds,overcast clouds,04d
1712955600,2024-04-12 21:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.04,10000,6.74,15.11,15.42,16.86,996,,,54,9.26,260,11.32,,,,,100,804,Clouds,overcast clouds,04d
1712959200,2024-04-12 22:00:00 +0000 UTC,-14400,Manhattan,40.768517,-73.982194,16.81,10000,6.34,15.85,15.87,17.71,997,,,50,9.26,240,15.43,,,,,20,801,Clouds,few clouds,02d
