PULocationID,hour,day_of_week,p10,p25,p50,p75,p90
42.0,17,0,1748.6000000000001,2043.0,2204.0,2513.0,2694.4
42.0,17,1,2023.0,2271.0,2408.0,2867.0,3028.0
42.0,17,2,2056.3,2243.0,2478.5,2756.25,2955.5
42.0,17,3,2135.5,2230.75,2476.5,2750.75,2915.1
42.0,17,4,1877.2,2031.5,2251.5,2475.5,2687.2
42.0,17,5,922.5,1090.0,1318.5,1390.0,1587.5
42.0,17,6,702.0,867.75,982.0,1055.0,1172.0
42.0,18,0,978.0,1364.0,1445.0,1708.0,1856.4
42.0,18,1,1228.4,1471.0,1687.0,1903.0,1991.8
42.0,18,2,1446.3,1549.75,1729.0,1980.75,2163.1
42.0,18,3,1448.4,1588.25,1680.0,1893.0,2008.5
42.0,18,4,1426.2,1488.0,1665.5,1907.75,2008.6
42.0,18,5,845.1,929.75,1150.0,1301.25,1404.5
42.0,18,6,635.5,743.5,866.5,968.0,1085.8
42.0,19,0,735.2,913.0,1006.0,1127.0,1205.4
42.0,19,1,825.8,964.0,1146.0,1259.0,1337.6000000000001
42.0,19,2,930.8,986.5,1164.5,1256.0,1310.1
42.0,19,3,936.5,1059.25,1170.5,1279.75,1382.9
42.0,19,4,953.2,1057.5,1227.5,1345.75,1388.5
42.0,19,5,711.2,804.0,974.0,1085.25,1181.0
42.0,19,6,520.6,598.75,726.0,812.0,873.1999999999999
42.0,20,0,588.4,641.0,721.0,815.0,840.6
42.0,20,1,582.0,682.0,784.0,841.0,915.2
42.0,20,2,610.5,727.5,797.5,854.0,922.5
42.0,20,3,666.0,730.75,837.5,890.75,962.0
42.0,20,4,699.0,801.5,886.5,962.75,1031.6
42.0,20,5,518.1,620.25,800.5,885.75,951.0
42.0,20,6,402.2,523.25,590.0,646.0,712.7
42.0,21,0,434.8,470.0,551.0,591.0,619.2
42.0,21,1,445.8,510.0,563.0,628.0,672.0
42.0,21,2,490.2,548.25,609.5,641.5,681.7
42.0,21,3,500.3,526.75,593.5,653.75,700.1999999999999
42.0,21,4,538.5,588.5,642.0,730.0,790.0
42.0,21,5,418.1,508.25,623.5,690.5,768.6999999999999
42.0,21,6,360.2,424.0,468.5,516.25,549.1
42.0,22,0,346.6,379.0,418.0,447.0,472.40000000000003
42.0,22,1,360.2,402.0,429.0,477.0,500.8
42.0,22,2,376.7,398.75,458.5,482.25,508.0
42.0,22,3,380.8,421.5,458.0,488.25,536.0
42.0,22,4,413.8,463.25,531.5,574.5,608.0
42.0,22,5,359.0,408.0,471.0,539.25,576.8
42.0,22,6,293.3,335.5,377.0,421.0,467.5
42.0,23,0,244.6,266.0,290.0,325.0,346.8
42.0,23,1,252.6,284.0,305.0,334.0,371.40000000000003
42.0,23,2,251.2,290.25,315.0,346.75,374.0
42.0,23,3,265.2,287.25,323.5,356.0,384.3
42.0,23,4,296.6,337.0,370.0,423.75,465.4
42.0,23,5,258.1,291.5,363.0,415.25,443.8
42.0,23,6,238.2,257.5,289.0,309.0,359.29999999999995
43.0,0,0,89.4,117.0,142.0,174.0,193.0
43.0,0,1,118.6,136.0,158.0,178.0,202.20000000000002
43.0,0,2,130.0,155.0,174.5,197.0,222.29999999999998
43.0,0,3,135.4,170.5,192.0,215.25,241.9
43.0,0,4,166.3,190.0,220.0,253.0,275.3
43.0,0,5,238.3,269.75,295.0,359.25,388.09999999999997
43.0,0,6,204.0,247.5,283.5,336.25,391.6
43.0,1,0,26.0,32.0,44.0,50.0,61.40000000000001
43.0,1,1,26.2,34.0,39.0,52.0,60.60000000000001
43.0,1,2,28.6,37.75,50.0,61.0,68.0
43.0,1,3,33.0,40.75,47.5,55.0,70.9
43.0,1,4,37.1,43.75,59.0,74.25,87.9
43.0,1,5,67.0,77.75,93.0,120.5,136.5
43.0,1,6,65.3,86.25,102.5,124.25,145.7
43.0,2,0,10.0,15.0,20.0,26.0,34.60000000000001
43.0,2,1,12.0,15.0,18.0,24.0,31.00000000000002
43.0,2,2,11.0,15.0,21.0,27.0,30.9
43.0,2,3,10.0,16.75,25.0,29.25,33.8
43.0,2,4,14.0,20.25,26.0,33.0,39.9
43.0,2,5,27.0,33.0,38.0,47.25,60.49999999999999
43.0,2,6,27.0,35.5,45.0,51.5,69.0
43.0,3,0,7.0,10.0,15.0,19.0,22.800000000000004
43.0,3,1,8.0,12.0,15.0,19.0,24.0
43.0,3,2,8.100000000000001,12.75,16.5,19.0,26.799999999999997
43.0,3,3,9.0,12.0,17.0,20.0,23.9
43.0,3,4,11.0,13.5,19.0,24.0,28.0
43.0,3,5,14.100000000000001,18.75,25.5,30.0,35.8
43.0,3,6,11.200000000000001,17.0,25.5,30.25,38.0
43.0,4,0,14.4,20.0,25.0,31.0,35.0
43.0,4,1,14.0,18.0,23.0,31.0,34.0
43.0,4,2,13.100000000000001,18.75,23.5,28.25,35.9
43.0,4,3,12.100000000000001,20.0,24.5,32.25,34.9
43.0,4,4,16.200000000000003,21.0,28.5,34.0,39.699999999999996
43.0,4,5,15.200000000000001,20.0,25.5,29.0,33.0
43.0,4,6,14.0,18.0,22.5,27.5,33.9
43.0,5,0,77.2,92.0,100.0,111.0,119.0
43.0,5,1,85.4,95.0,104.0,115.0,122.4
43.0,5,2,92.3,101.75,109.0,115.0,122.9
43.0,5,3,84.0,87.5,99.0,110.0,117.0
43.0,5,4,83.0,88.75,99.5,110.0,118.9
43.0,5,5,29.200000000000003,34.75,43.0,52.25,56.0
43.0,5,6,25.200000000000003,31.5,40.0,46.25,50.9
43.0,6,0,301.6,434.0,480.0,517.0,529.0
43.0,6,1,459.2,500.0,546.0,576.0,590.0
43.0,6,2,469.6,513.75,545.0,564.0,588.6999999999999
43.0,6,3,427.3,474.75,526.0,552.25,568.0
43.0,6,4,368.9,405.25,467.0,480.5,497.79999999999995
43.0,6,5,106.2,126.0,143.5,158.25,183.7
43.0,6,6,85.0,96.75,108.5,116.25,138.8
43.0,7,0,657.2,1271.0,1723.0,1891.0,1951.6000000000001
43.0,7,1,1342.4,1558.0,1951.0,2108.0,2187.6
43.0,7,2,1350.6000000000001,1595.5,2004.5,2120.0,2205.4
43.0,7,3,1258.5,1540.75,1931.0,2075.0,2144.9
43.0,7,4,928.6,1117.25,1550.0,1643.75,1701.5
43.0,7,5,218.0,295.5,335.0,373.25,403.4
43.0,7,6,166.00000000000003,219.75,250.0,270.5,286.5
43.0,8,0,1331.2,2630.0,3070.0,3377.0,3499.8
43.0,8,1,2864.6,3371.0,3788.0,4085.0,4142.4
43.0,8,2,2841.5,3481.5,3823.5,4055.0,4129.9
43.0,8,3,2660.5,3197.75,3650.0,3804.25,3930.0
43.0,8,4,1631.6000000000001,2059.5,2487.5,2593.5,2636.0
43.0,8,5,373.20000000000005,494.5,569.0,620.75,679.9
43.0,8,6,346.9,415.5,469.0,523.0,576.8
43.0,9,0,1270.6,1889.0,2009.0,2100.0,2174.0
43.0,9,1,2129.2,2363.0,2482.0,2571.0,2659.2000000000003
43.0,9,2,2090.4,2414.25,2495.0,2594.5,2725.6
43.0,9,3,2064.4,2352.75,2450.5,2528.5,2623.6
43.0,9,4,1570.1000000000001,1685.5,1789.5,1917.0,1987.4
43.0,9,5,617.6,770.0,863.5,952.5,1269.6
43.0,9,6,530.3000000000001,658.0,736.5,875.5,1133.3999999999999
43.0,10,0,1271.0,1410.0,1500.0,1564.0,1593.6000000000001
43.0,10,1,1498.8,1583.0,1654.0,1748.0,1810.6000000000001
43.0,10,2,1533.3,1644.75,1719.0,1789.25,1845.1
43.0,10,3,1499.6,1585.75,1693.0,1791.0,1911.7
43.0,10,4,1405.2,1456.75,1564.0,1638.5,1743.8999999999999
43.0,10,5,770.6,1117.25,1250.0,1386.0,1608.8999999999999
43.0,10,6,738.0000000000001,987.25,1140.5,1272.25,1422.0
43.0,11,0,1427.6,1537.0,1637.0,1767.0,1896.4
43.0,11,1,1570.2,1666.0,1749.0,1818.0,1953.6000000000001
43.0,11,2,1665.1,1748.25,1834.5,1933.0,2018.8999999999999
43.0,11,3,1574.4,1660.5,1752.5,1901.5,1998.9
43.0,11,4,1640.5,1730.25,1845.5,1957.5,2104.2999999999997
43.0,11,5,1097.1000000000001,1643.0,1835.5,1956.0,2349.5999999999995
43.0,11,6,1227.5,1510.0,1679.5,1817.5,2012.7
43.0,12,0,1753.6,1890.0,2073.0,2230.0,2458.0
43.0,12,1,1851.6,1993.0,2169.0,2307.0,2447.8
43.0,12,2,1990.4,2171.75,2338.5,2451.5,2561.5
43.0,12,3,1951.4,2083.75,2204.0,2357.5,2449.5
43.0,12,4,2118.9,2266.25,2400.0,2596.25,2799.7999999999997
43.0,12,5,1607.5000000000002,2252.25,2539.5,2758.75,2997.4
43.0,12,6,1478.0000000000002,2205.25,2466.0,2693.0,2886.8
43.0,13,0,2118.2,2296.0,2440.0,2602.0,2901.8
43.0,13,1,2100.6,2397.0,2538.0,2672.0,2921.000000000001
43.0,13,2,2178.2000000000003,2426.75,2595.5,2774.0,2940.0
43.0,13,3,2211.4,2406.0,2558.5,2716.75,2921.2
43.0,13,4,2556.1,2727.5,2881.0,3074.0,3230.8
43.0,13,5,1850.5000000000002,2622.5,2912.5,3111.75,3416.7
43.0,13,6,1533.2000000000003,2464.25,2764.5,2998.0,3515.6
43.0,14,0,2748.2,2932.0,3140.0,3392.0,3727.8000000000006
43.0,14,1,2885.4,3167.0,3387.0,3577.0,3744.4
43.0,14,2,2885.9,3084.25,3300.0,3476.5,3647.0
43.0,14,3,3002.2,3225.0,3472.0,3639.75,3850.0
43.0,14,4,3390.5,3571.5,3734.5,4005.0,4183.3
43.0,14,5,1915.4,2786.75,3192.0,3472.25,3808.1
43.0,14,6,2037.3000000000002,2607.5,3036.5,3370.25,3652.4
43.0,15,0,3957.0,4267.0,4661.0,5015.0,5460.8
43.0,15,1,4246.4,4519.0,4957.0,5233.0,5475.0
43.0,15,2,4205.3,4381.25,4721.5,5023.25,5307.7
43.0,15,3,4299.5,4604.5,4968.5,5282.5,5650.7
43.0,15,4,4629.9,4870.5,5230.5,5436.0,5866.3
43.0,15,5,2383.7,3313.25,3775.5,4145.5,4547.9
43.0,15,6,2154.1000000000004,2857.5,3355.0,3771.75,4334.7
43.0,16,0,5006.8,5317.0,5711.0,5979.0,6386.8
43.0,16,1,5394.8,5619.0,5992.0,6325.0,6487.8
43.0,16,2,5226.3,5540.75,5827.5,6056.25,6363.0
43.0,16,3,5377.4,5673.0,6081.5,6320.0,6624.3
43.0,16,4,5225.3,5471.25,5877.0,6208.0,6455.3
43.0,16,5,2926.1,3779.25,4220.5,4895.75,5147.0
43.0,16,6,2537.4,3228.0,3819.5,4266.0,4788.9
43.0,17,0,5464.4,6002.0,6333.0,6511.0,7000.2
43.0,17,1,6146.6,6493.0,6875.0,7084.0,7543.200000000001
43.0,17,2,6020.9,6204.0,6568.5,6916.25,7309.2
43.0,17,3,6208.7,6345.75,6783.5,7119.5,7406.5
43.0,17,4,5345.2,5671.0,6055.0,6354.0,6559.7
43.0,17,5,3278.8,4016.0,4739.5,5145.5,5472.3
43.0,17,6,2779.0,3451.0,4089.5,4707.25,4940.8
43.0,18,0,2953.2000000000003,3805.0,4115.0,4495.0,4950.0
43.0,18,1,3796.0,4237.0,4553.0,5026.0,5387.6
43.0,18,2,4019.1,4173.0,4512.5,4933.0,5151.3
43.0,18,3,4083.2,4380.25,4566.0,4967.25,5215.9
43.0,18,4,3747.3,3984.5,4384.5,4804.75,5098.7
43.0,18,5,1953.0,2606.0,3239.0,3866.75,4135.2
43.0,18,6,1461.1000000000001,1876.0,2654.0,3185.0,3511.3999999999996
43.0,19,0,1911.2,2079.0,2311.0,2537.0,2817.8
43.0,19,1,1945.2,2153.0,2622.0,2808.0,3124.4
43.0,19,2,2136.3,2326.0,2553.0,2839.0,2984.3
43.0,19,3,2194.3,2357.0,2638.0,2886.5,3154.5
43.0,19,4,2285.7,2493.0,2807.5,2997.75,3176.1
43.0,19,5,1420.2,1896.5,2283.0,2884.25,3166.9
43.0,19,6,925.7,1228.25,1607.0,2087.5,2387.7999999999997
43.0,20,0,1145.4,1206.0,1458.0,1680.0,1895.6
43.0,20,1,1220.0,1416.0,1744.0,1931.0,2054.8
43.0,20,2,1390.0,1467.75,1643.5,1899.0,2161.9
43.0,20,3,1417.5,1526.5,1710.5,1903.75,2135.2
43.0,20,4,1455.9,1628.75,1741.0,1971.75,2250.7
43.0,20,5,839.9000000000001,1164.25,1365.5,1804.75,2301.0
43.0,20,6,585.9,779.25,946.5,1240.0,1629.3
43.0,21,0,696.4,827.0,965.0,1083.0,1185.2
43.0,21,1,844.4,942.0,1107.0,1256.0,1395.8
43.0,21,2,901.3,984.75,1097.5,1309.5,1389.1
43.0,21,3,952.0,1079.25,1173.5,1398.25,1656.3999999999999
43.0,21,4,1071.8,1159.5,1289.5,1435.25,1576.7
43.0,21,5,670.2,923.0,1074.5,1358.5,1679.3999999999999
43.0,21,6,521.0,632.0,739.0,837.75,1075.3
43.0,22,0,533.0,622.0,679.0,787.0,910.4000000000002
43.0,22,1,614.4,687.0,782.0,893.0,965.8000000000001
43.0,22,2,646.4,741.25,840.5,981.5,1114.4
43.0,22,3,689.1,814.0,880.5,1013.0,1348.1999999999998
43.0,22,4,814.6,934.75,1008.5,1115.5,1274.8
43.0,22,5,624.0,766.0,873.0,1085.0,1393.1
43.0,22,6,383.70000000000005,514.5,568.0,669.0,920.3
43.0,23,0,321.8,383.0,410.0,485.0,542.4
43.0,23,1,379.2,423.0,462.0,546.0,578.0
43.0,23,2,353.5,444.0,485.5,558.25,621.6
43.0,23,3,441.0,500.25,566.5,627.5,754.0999999999999
43.0,23,4,566.6,625.75,714.0,782.0,834.8
43.0,23,5,439.80000000000007,567.75,647.0,709.0,854.5999999999999
43.0,23,6,253.5,322.25,374.0,430.25,464.9
45.0,0,0,47.6,60.0,71.0,81.0,91.60000000000001
45.0,0,1,76.2,86.0,93.0,102.0,116.0
45.0,0,2,88.2,97.75,112.0,125.5,137.9
45.0,0,3,87.2,100.0,112.0,121.0,132.8
45.0,0,4,95.1,107.0,122.5,138.5,151.8
45.0,0,5,121.60000000000001,143.75,160.0,174.0,204.1
45.0,0,6,98.1,113.75,140.0,155.5,176.0
45.0,1,0,18.2,20.0,24.0,31.0,38.0
45.0,1,1,21.0,26.0,30.0,38.0,41.800000000000004
45.0,1,2,27.1,31.0,38.0,44.0,48.9
45.0,1,3,29.0,31.75,38.0,47.25,51.8
45.0,1,4,32.1,38.75,45.0,53.25,60.9
45.0,1,5,45.2,55.0,62.5,72.5,84.5
45.0,1,6,37.1,44.0,53.0,67.5,81.8
45.0,2,0,7.0,9.0,12.0,15.0,18.800000000000004
45.0,2,1,7.2,10.0,12.0,16.0,21.0
45.0,2,2,9.100000000000001,11.75,15.0,19.0,23.0
45.0,2,3,11.0,13.0,17.0,22.0,24.0
45.0,2,4,15.200000000000001,19.0,23.0,26.25,30.0
45.0,2,5,21.1,26.0,30.0,36.0,40.0
45.0,2,6,19.0,22.0,28.0,34.5,38.0
45.0,3,0,6.0,7.0,10.0,14.0,15.800000000000004
45.0,3,1,7.0,9.0,13.0,15.0,17.800000000000004
45.0,3,2,8.100000000000001,10.0,12.0,16.25,20.799999999999997
45.0,3,3,9.0,11.0,13.0,15.0,17.0
45.0,3,4,10.0,12.0,14.0,16.0,20.0
45.0,3,5,12.0,15.0,19.0,22.0,28.9
45.0,3,6,11.0,14.0,16.0,19.25,22.9
45.0,4,0,11.0,12.0,14.0,19.0,21.800000000000004
45.0,4,1,12.2,16.0,20.0,23.0,25.0
45.0,4,2,16.0,17.75,20.0,24.0,26.9
45.0,4,3,15.0,16.75,19.0,23.0,25.9
45.0,4,4,13.0,15.0,19.5,24.0,25.9
45.0,4,5,13.100000000000001,16.75,19.0,22.0,27.799999999999997
45.0,4,6,9.100000000000001,12.0,17.0,21.25,24.0
45.0,5,0,34.2,38.0,43.0,47.0,50.800000000000004
45.0,5,1,44.2,49.0,52.0,56.0,59.0
45.0,5,2,41.0,43.75,49.0,52.25,58.8
45.0,5,3,40.2,45.0,49.5,55.0,58.0
45.0,5,4,34.5,44.0,47.5,53.0,57.0
45.0,5,5,18.1,24.0,27.0,29.25,32.9
45.0,5,6,15.0,16.0,19.5,23.0,25.9
45.0,6,0,86.6,139.0,165.0,178.0,189.0
45.0,6,1,142.2,158.0,172.0,185.0,193.8
45.0,6,2,139.0,157.75,172.0,184.5,198.8
45.0,6,3,137.2,153.75,170.5,184.25,190.0
45.0,6,4,117.0,131.5,145.0,157.25,166.9
45.0,6,5,38.0,41.0,51.0,56.5,62.0
45.0,6,6,27.0,29.0,37.5,43.5,57.8
45.0,7,0,228.4,443.0,535.0,611.0,673.6
45.0,7,1,442.4,507.0,625.0,680.0,715.8000000000001
45.0,7,2,436.6,532.75,640.0,697.5,732.7
45.0,7,3,430.6,500.75,600.5,655.5,693.6
45.0,7,4,280.1,365.25,472.5,528.0,567.0
45.0,7,5,112.1,120.75,128.0,148.25,163.39999999999998
45.0,7,6,85.1,92.5,107.0,123.25,137.5
45.0,8,0,405.2,779.0,935.0,975.0,1068.2
45.0,8,1,838.0,954.0,1041.0,1115.0,1154.4
45.0,8,2,830.8000000000001,975.25,1055.0,1125.0,1159.0
45.0,8,3,763.5,907.5,1012.5,1065.75,1115.4
45.0,8,4,469.4,570.5,676.5,731.0,760.1999999999999
45.0,8,5,151.4,165.75,188.5,218.0,242.9
45.0,8,6,108.2,122.5,132.0,148.75,181.7
45.0,9,0,460.8,670.0,722.0,758.0,789.0
45.0,9,1,715.4,769.0,831.0,874.0,893.8
45.0,9,2,707.8,769.25,823.0,876.5,914.0
45.0,9,3,724.0,758.75,823.0,850.75,891.0
45.0,9,4,509.2,567.25,602.5,650.25,688.5999999999999
45.0,9,5,209.0,228.5,262.0,302.5,331.4
45.0,9,6,146.1,162.75,182.5,210.25,242.29999999999998
45.0,10,0,458.4,698.0,765.0,827.0,860.8
45.0,10,1,640.4,754.0,808.0,859.0,886.2
45.0,10,2,696.5,753.25,835.0,898.75,929.4
45.0,10,3,665.1,751.75,805.0,854.25,911.6999999999999
45.0,10,4,586.4,632.5,674.5,717.5,765.4
45.0,10,5,292.2,325.5,359.5,412.0,459.09999999999997
45.0,10,6,241.1,264.75,290.5,335.0,374.0
45.0,11,0,528.0,749.0,825.0,898.0,974.0000000000002
45.0,11,1,725.4,793.0,898.0,959.0,1025.4
45.0,11,2,777.6,843.5,896.0,963.25,1022.3
45.0,11,3,784.4,832.5,905.5,958.75,987.9
45.0,11,4,730.2,756.75,811.5,882.5,932.5
45.0,11,5,414.1,467.5,505.0,589.25,667.7
45.0,11,6,339.1,390.5,428.5,483.5,568.6
45.0,12,0,690.8,853.0,932.0,1026.0,1121.6
45.0,12,1,830.2,901.0,971.0,1083.0,1151.6
45.0,12,2,889.0,957.0,1003.0,1091.25,1184.5
45.0,12,3,842.8,928.75,1003.5,1080.5,1146.3999999999999
45.0,12,4,840.3,928.75,1020.0,1091.75,1193.1
45.0,12,5,522.0,578.75,684.5,737.75,797.6999999999999
45.0,12,6,448.1,482.75,547.5,617.25,699.1
45.0,13,0,685.2,872.0,936.0,1036.0,1091.8000000000002
45.0,13,1,852.4,924.0,997.0,1093.0,1161.6000000000001
45.0,13,2,884.4,988.5,1104.0,1189.0,1317.3999999999999
45.0,13,3,914.2,952.25,1019.5,1093.25,1143.7
45.0,13,4,876.2,943.0,1015.0,1079.75,1144.2
45.0,13,5,630.1,677.5,736.5,811.0,863.9
45.0,13,6,474.6,523.25,604.5,696.25,745.1999999999999
45.0,14,0,863.6,1180.0,1268.0,1425.0,1544.8
45.0,14,1,1178.2,1244.0,1374.0,1522.0,1604.8
45.0,14,2,1196.1,1277.0,1400.0,1533.25,1637.8999999999999
45.0,14,3,1164.5,1246.5,1386.0,1490.75,1628.4
45.0,14,4,1165.3,1235.0,1314.0,1430.5,1507.7
45.0,14,5,682.1,743.0,845.5,917.0,980.6
45.0,14,6,541.7,588.25,645.0,721.75,763.9
45.0,15,0,1083.8,1762.0,1930.0,2107.0,2313.4
45.0,15,1,1761.4,1852.0,2129.0,2248.0,2461.0
45.0,15,2,1754.5,1902.5,2022.0,2208.5,2348.9
45.0,15,3,1768.2,1891.25,2073.5,2239.25,2412.8
45.0,15,4,1633.5,1707.0,1900.0,2037.75,2174.9
45.0,15,5,719.1,829.25,945.0,1050.25,1130.4
45.0,15,6,534.1,625.5,718.0,802.25,874.5
45.0,16,0,1220.2,2622.0,2838.0,2960.0,3082.0
45.0,16,1,2682.8,2767.0,2965.0,3068.0,3195.8
45.0,16,2,2693.1,2865.75,3019.0,3157.25,3266.6
45.0,16,3,2588.2,2659.5,2768.0,2906.0,3002.5
45.0,16,4,2168.3,2301.0,2437.0,2563.25,2645.0
45.0,16,5,664.9,829.75,944.0,1059.5,1209.1999999999998
45.0,16,6,574.6,680.75,767.0,861.0,958.9999999999999
45.0,17,0,1379.8,2850.0,3093.0,3252.0,3437.2000000000003
45.0,17,1,2744.4,3171.0,3323.0,3528.0,3707.0
45.0,17,2,3021.5,3284.0,3423.5,3606.75,3745.8
45.0,17,3,2780.7,2961.25,3114.0,3296.0,3386.5
45.0,17,4,2070.4,2277.75,2458.5,2570.25,2725.4
45.0,17,5,662.2,771.25,895.5,1017.0,1163.4
45.0,17,6,528.8,572.75,703.0,772.75,878.5
45.0,18,0,922.2,1501.0,1662.0,1758.0,1857.8000000000002
45.0,18,1,1447.0,1720.0,1810.0,1976.0,2072.2000000000003
45.0,18,2,1649.9,1732.0,1850.0,2007.25,2109.0
45.0,18,3,1557.0,1672.75,1765.0,1866.25,1960.3999999999999
45.0,18,4,1212.1,1288.75,1422.0,1483.5,1607.9
45.0,18,5,540.5,644.25,758.0,874.75,1028.6
45.0,18,6,436.8,472.75,613.5,712.5,784.2
45.0,19,0,612.4,782.0,899.0,959.0,1092.8000000000002
45.0,19,1,702.6,884.0,989.0,1088.0,1187.2
45.0,19,2,805.9,918.25,1004.5,1075.75,1188.9
45.0,19,3,830.7,909.0,1013.0,1092.0,1214.3
45.0,19,4,720.3,765.75,854.0,972.25,1070.1
45.0,19,5,387.1,510.5,604.5,783.0,877.5
45.0,19,6,302.2,369.0,474.0,641.75,720.8
45.0,20,0,385.40000000000003,537.0,648.0,749.0,832.6
45.0,20,1,455.6,592.0,703.0,808.0,859.4000000000001
45.0,20,2,546.0,641.5,717.5,788.5,859.6
45.0,20,3,549.4,633.0,706.5,807.5,908.8
45.0,20,4,491.2,530.25,641.5,757.75,839.9
45.0,20,5,325.5,394.75,545.5,638.75,732.4
45.0,20,6,208.5,317.75,405.5,491.5,648.8
45.0,21,0,266.0,325.0,383.0,480.0,545.2
45.0,21,1,294.8,359.0,451.0,516.0,592.2000000000002
45.0,21,2,318.5,386.25,438.5,523.0,591.8
45.0,21,3,353.1,401.75,473.0,564.5,654.0
45.0,21,4,337.90000000000003,394.75,455.0,530.25,592.9
45.0,21,5,223.10000000000002,294.0,381.0,502.5,601.0999999999999
45.0,21,6,164.1,212.75,271.0,373.25,464.59999999999997
45.0,22,0,195.8,243.0,274.0,315.0,344.0
45.0,22,1,223.4,282.0,323.0,358.0,376.8
45.0,22,2,244.1,288.75,315.5,370.5,395.6
45.0,22,3,304.2,326.5,359.0,393.75,447.6
45.0,22,4,277.6,318.75,345.5,406.25,434.0
45.0,22,5,187.9,243.25,297.5,366.0,399.8
45.0,22,6,120.3,156.25,190.5,240.5,289.3
45.0,23,0,136.8,160.0,180.0,201.0,216.8
45.0,23,1,165.4,191.0,215.0,233.0,251.0
45.0,23,2,178.0,191.75,218.5,248.25,260.0
45.0,23,3,205.1,224.25,246.5,258.25,280.0
45.0,23,4,210.1,234.25,279.5,310.5,351.4
45.0,23,5,172.5,210.5,250.0,274.25,300.3
45.0,23,6,105.5,122.0,133.5,151.25,170.7
48.0,0,0,74.0,114.0,139.0,165.0,220.60000000000005
48.0,0,1,63.1,106.25,144.5,168.0,198.29999999999998
48.0,0,2,76.30000000000001,125.0,154.0,197.75,246.89999999999998
48.0,0,3,103.0,131.0,169.0,227.0,279.0
48.0,0,4,138.1,164.25,213.5,294.0,350.3
48.0,0,5,307.4,357.5,418.5,471.25,523.3
48.0,0,6,199.40000000000003,310.5,396.0,459.25,558.2
48.0,1,0,35.0,46.0,58.0,73.0,99.20000000000005
48.0,1,1,28.0,39.5,51.5,65.25,76.0
48.0,1,2,27.0,43.0,53.0,66.5,79.0
48.0,1,3,34.0,46.5,64.0,83.5,92.0
48.0,1,4,51.0,65.0,79.0,107.0,134.0
48.0,1,5,134.3,160.75,198.5,225.0,268.8
48.0,1,6,101.60000000000001,154.75,185.5,252.5,280.8
48.0,2,0,18.2,24.0,33.0,40.0,45.800000000000004
48.0,2,1,15.4,20.0,27.0,33.0,38.800000000000004
48.0,2,2,15.0,21.0,25.5,33.0,44.0
48.0,2,3,20.0,24.5,33.0,41.5,51.0
48.0,2,4,30.0,35.5,46.5,59.25,76.69999999999999
48.0,2,5,74.3,97.75,120.0,142.25,169.8
48.0,2,6,73.0,91.0,111.0,147.0,176.0
48.0,3,0,14.0,21.0,27.0,34.0,44.20000000000002
48.0,3,1,9.0,12.5,19.5,28.0,32.0
48.0,3,2,11.0,15.0,19.0,29.25,35.8
48.0,3,3,16.0,21.0,30.0,34.5,49.0
48.0,3,4,19.1,27.0,36.5,50.25,62.8
48.0,3,5,49.2,60.75,75.5,93.0,111.9
48.0,3,6,49.1,65.5,78.5,98.5,122.9
48.0,4,0,18.2,23.0,29.0,35.0,43.0
48.0,4,1,14.2,17.0,23.0,29.0,34.0
48.0,4,2,12.200000000000001,18.0,21.5,27.0,38.39999999999999
48.0,4,3,12.100000000000001,19.0,28.0,32.0,37.0
48.0,4,4,22.1,27.0,35.5,48.0,61.49999999999999
48.0,4,5,30.1,40.25,58.0,69.25,92.1
48.0,4,6,35.2,49.25,65.0,80.5,92.9
48.0,5,0,40.2,47.0,54.0,61.0,71.4
48.0,5,1,41.0,47.0,53.0,61.0,65.80000000000001
48.0,5,2,46.0,48.75,55.5,59.0,63.9
48.0,5,3,42.1,48.0,55.5,61.25,69.8
48.0,5,4,44.0,48.75,55.0,65.0,71.8
48.0,5,5,29.1,34.0,44.0,52.0,58.0
48.0,5,6,17.6,32.5,40.0,51.75,57.0
48.0,6,0,136.2,157.0,182.0,194.0,198.8
48.0,6,1,147.6,164.0,185.0,198.0,207.8
48.0,6,2,153.6,168.0,184.0,199.0,206.7
48.0,6,3,149.3,157.75,179.5,194.25,204.8
48.0,6,4,140.1,153.5,171.0,180.25,189.7
48.0,6,5,60.300000000000004,71.25,85.5,93.25,105.69999999999999
48.0,6,6,48.300000000000004,58.75,74.5,90.25,101.8
48.0,7,0,258.0,412.0,495.0,581.0,608.0
48.0,7,1,405.2,485.0,567.0,623.0,669.4000000000001
48.0,7,2,408.2,501.0,575.5,635.25,654.8
48.0,7,3,420.3,501.0,563.0,609.5,635.9
48.0,7,4,324.7,390.75,476.0,516.5,558.1
48.0,7,5,118.1,134.75,151.0,175.25,196.9
48.0,7,6,88.7,112.75,141.0,161.25,178.7
48.0,8,0,501.8,789.0,868.0,912.0,963.0
48.0,8,1,843.4,925.0,999.0,1064.0,1131.0
48.0,8,2,844.5,951.25,1028.0,1079.0,1117.5
48.0,8,3,851.4,924.0,971.0,1029.75,1070.6
48.0,8,4,599.7,651.75,703.0,763.0,805.8
48.0,8,5,224.0,271.0,333.0,382.5,397.9
48.0,8,6,195.9,255.75,313.0,373.75,423.2
48.0,9,0,665.0,742.0,788.0,846.0,944.2
48.0,9,1,793.4,821.0,883.0,971.0,1020.6
48.0,9,2,761.0,838.75,889.0,956.75,1026.5
48.0,9,3,759.7,850.75,893.5,953.5,1025.4
