PULocationID,day_of_week,hour,p25,p75,p10,p50,p90,simulated_ridership,busyness_level
13,6,8,15.75,22,11.8125,18.875,27.5,18.875,Busy
13,6,9,30,42.5,22.5,36.25,53.125,36.25,Busy
13,6,10,43,60,32.25,51.5,75,51.5,Busy
13,6,11,51.75,71,38.8125,61.375,88.75,61.375,Busy
13,6,12,62.75,84,47.0625,73.375,105,73.375,Busy
13,6,13,64.5,88.25,48.375,76.375,110.3125,76.375,Busy
13,6,14,67.75,88.5,50.8125,78.125,110.625,78.125,Busy
13,6,15,61.75,86.25,46.3125,74,107.8125,74,Busy
13,6,16,61,89,45.75,75,111.25,75,Busy
13,6,17,61.75,80.5,46.3125,71.125,100.625,71.125,Busy
13,6,18,50.5,71.75,37.875,61.125,89.6875,61.125,Busy
13,6,19,42.5,58.25,31.875,50.375,72.8125,50.375,Busy
13,6,20,31.75,45.25,23.8125,38.5,56.5625,38.5,Busy
13,6,21,27.75,40.25,20.8125,34,50.3125,34,Busy
13,6,22,18,30,13.5,24,37.5,24,Busy
13,6,23,9,17,6.75,13,21.25,13,Busy
24,0,0,5,9,3.75,7,11.25,7,Busy
24,0,1,3,5,2.25,4,6.25,4,Busy
24,0,2,1,4,0.75,2.5,5,2.5,Busy
24,0,3,2,2.5,1.5,2.25,3.125,2.25,Busy
24,0,4,2,4,1.5,3,5,3,Busy
24,0,5,2,6,1.5,4,7.5,4,Busy
24,0,6,6,10,4.5,8,12.5,8,Busy
24,0,7,14,29,10.5,21.5,36.25,21.5,Busy
24,0,8,22,35,16.5,28.5,43.75,28.5,Busy
24,0,9,21,28,15.75,24.5,35,24.5,Busy
24,0,10,19,26,14.25,22.5,32.5,22.5,Busy
24,0,11,19,27,14.25,23,33.75,23,Busy
24,0,12,23,29,17.25,26,36.25,26,Busy
24,0,13,21,32,15.75,26.5,40,26.5,Busy
24,0,14,26,34,19.5,30,42.5,30,Busy
24,0,15,31,37,23.25,34,46.25,34,Busy
24,0,16,26,36,19.5,31,45,31,Busy
24,0,17,31,39,23.25,35,48.75,35,Busy
24,0,18,33,45,24.75,39,56.25,39,Busy
24,0,19,25,34,18.75,29.5,42.5,29.5,Busy
24,0,20,21,33,15.75,27,41.25,27,Busy
24,0,21,20,32,15,26,40,26,Busy
24,0,22,16,26,12,21,32.5,21,Busy
24,0,23,11,16,8.25,13.5,20,13.5,Busy
24,1,0,5,9,3.75,7,11.25,7,Busy
24,1,1,2,5,1.5,3.5,6.25,3.5,Busy
24,1,2,1,3,0.75,2,3.75,2,Busy
24,1,3,2,3.25,1.5,2.625,4.0625,2.625,Busy
24,1,4,2,3.25,1.5,2.625,4.0625,2.625,Busy
24,1,5,2,4,1.5,3,5,3,Busy
24,1,6,5,10,3.75,7.5,12.5,7.5,Busy
24,1,7,17,32,12.75,24.5,40,24.5,Busy
24,1,8,23,37,17.25,30,46.25,30,Busy
24,1,9,25,32,18.75,28.5,40,28.5,Busy
24,1,10,23,31,17.25,27,38.75,27,Busy
24,1,11,23,29,17.25,26,36.25,26,Busy
24,1,12,26,33,19.5,29.5,41.25,29.5,Busy
24,1,13,24,32,18,28,40,28,Busy
24,1,14,28,36,21,32,45,32,Busy
24,1,15,30,43,22.5,36.5,53.75,36.5,Busy
24,1,16,28,41,21,34.5,51.25,34.5,Busy
24,1,17,32,46,24,39,57.5,39,Busy
24,1,18,33,51,24.75,42,63.75,42,Busy
24,1,19,31,42,23.25,36.5,52.5,36.5,Busy
24,1,20,26,40,19.5,33,50,33,Busy
24,1,21,29,42,21.75,35.5,52.5,35.5,Busy
24,1,22,26,39,19.5,32.5,48.75,32.5,Busy
24,1,23,13.75,24,10.3125,18.875,30,18.875,Busy
24,2,0,7,11.75,5.25,9.375,14.6875,9.375,Busy
24,2,1,3,6,2.25,4.5,7.5,4.5,Busy
24,2,2,2,3,1.5,2.5,3.75,2.5,Busy
24,2,3,1.75,3.25,1.3125,2.5,4.0625,2.5,Busy
24,2,4,2,3,1.5,2.5,3.75,2.5,Busy
24,2,5,2,4,1.5,3,5,3,Busy
24,2,6,5,9.25,3.75,7.125,11.5625,7.125,Busy
24,2,7,17,31.25,12.75,24.125,39.0625,24.125,Busy
24,2,8,28.75,41.25,21.5625,35,51.5625,35,Busy
24,2,9,25.75,34,19.3125,29.875,42.5,29.875,Busy
24,2,10,22.75,29.25,17.0625,26,36.5625,26,Busy
24,2,11,21,30.25,15.75,25.625,37.8125,25.625,Busy
24,2,12,24.75,31.25,18.5625,28,39.0625,28,Busy
24,2,13,24,34.25,18,29.125,42.8125,29.125,Busy
24,2,14,27.75,36.25,20.8125,32,45.3125,32,Busy
24,2,15,31.75,43,23.8125,37.375,53.75,37.375,Busy
24,2,16,32.75,42.25,24.5625,37.5,52.8125,37.5,Busy
24,2,17,38.75,53.25,29.0625,46,66.5625,46,Busy
24,2,18,38.75,55,29.0625,46.875,68.75,46.875,Busy
24,2,19,33.75,49,25.3125,41.375,61.25,41.375,Busy
24,2,20,33,44,24.75,38.5,55,38.5,Busy
24,2,21,31,44.25,23.25,37.625,55.3125,37.625,Busy
24,2,22,27,42,20.25,34.5,52.5,34.5,Busy
24,2,23,17,27.5,12.75,22.25,34.375,22.25,Busy
24,3,0,8,12.5,6,10.25,15.625,10.25,Busy
24,3,1,3.25,8,2.4375,5.625,10,5.625,Busy
24,3,2,3,4,2.25,3.5,5,3.5,Busy
24,3,3,2,4,1.5,3,5,3,Busy
24,3,4,1,3.25,0.75,2.125,4.0625,2.125,Busy
24,3,5,2,6,1.5,4,7.5,4,Busy
24,3,6,5,11,3.75,8,13.75,8,Busy
24,3,7,22,35.25,16.5,28.625,44.0625,28.625,Busy
24,3,8,29.5,42,22.125,35.75,52.5,35.75,Busy
24,3,9,24,31,18,27.5,38.75,27.5,Busy
24,3,10,23,31,17.25,27,38.75,27,Busy
24,3,11,24.75,30,18.5625,27.375,37.5,27.375,Busy
24,3,12,24.75,32.25,18.5625,28.5,40.3125,28.5,Busy
24,3,13,28,38,21,33,47.5,33,Busy
24,3,14,29,39.25,21.75,34.125,49.0625,34.125,Busy
24,3,15,33,45,24.75,39,56.25,39,Busy
24,3,16,30.75,43.25,23.0625,37,54.0625,37,Busy
24,3,17,38,55.25,28.5,46.625,69.0625,46.625,Busy
24,3,18,39.75,54,29.8125,46.875,67.5,46.875,Busy
24,3,19,37,45.25,27.75,41.125,56.5625,41.125,Busy
24,3,20,34.75,46.25,26.0625,40.5,57.8125,40.5,Busy
24,3,21,31,47.25,23.25,39.125,59.0625,39.125,Busy
24,3,22,32,45,24,38.5,56.25,38.5,Busy
24,3,23,23,37,17.25,30,46.25,30,Busy
24,4,0,13.25,20.75,9.9375,17,25.9375,17,Busy
24,4,1,6,11,4.5,8.5,13.75,8.5,Busy
24,4,2,3,6,2.25,4.5,7.5,4.5,Busy
24,4,3,2,3.25,1.5,2.625,4.0625,2.625,Busy
24,4,4,2,5,1.5,3.5,6.25,3.5,Busy
24,4,5,3,6,2.25,4.5,7.5,4.5,Busy
24,4,6,6,12,4.5,9,15,9,Busy
24,4,7,16.5,32,12.375,24.25,40,24.25,Busy
24,4,8,23.75,36.25,17.8125,30,45.3125,30,Busy
24,4,9,25.75,33.25,19.3125,29.5,41.5625,29.5,Busy
24,4,10,22.75,31,17.0625,26.875,38.75,26.875,Busy
24,4,11,25.75,34.25,19.3125,30,42.8125,30,Busy
24,4,12,27.75,35.25,20.8125,31.5,44.0625,31.5,Busy
24,4,13,29,39.25,21.75,34.125,49.0625,34.125,Busy
24,4,14,34.75,44,26.0625,39.375,55,39.375,Busy
24,4,15,37.75,50,28.3125,43.875,62.5,43.875,Busy
24,4,16,36,47.5,27,41.75,59.375,41.75,Busy
24,4,17,36.75,58.25,27.5625,47.5,72.8125,47.5,Busy
24,4,18,47,62,35.25,54.5,77.5,54.5,Busy
24,4,19,38.75,53.25,29.0625,46,66.5625,46,Busy
24,4,20,28,43,21,35.5,53.75,35.5,Busy
24,4,21,27.75,42,20.8125,34.875,52.5,34.875,Busy
24,4,22,29.75,43.5,22.3125,36.625,54.375,36.625,Busy
24,4,23,24.75,38.25,18.5625,31.5,47.8125,31.5,Busy
24,5,0,19,32,14.25,25.5,40,25.5,Busy
24,5,1,15,22.75,11.25,18.875,28.4375,18.875,Busy
24,5,2,10,16.5,7.5,13.25,20.625,13.25,Busy
24,5,3,6.75,10,5.0625,8.375,12.5,8.375,Busy
24,5,4,4,8,3,6,10,6,Busy
24,5,5,2,5,1.5,3.5,6.25,3.5,Busy
24,5,6,4,8,3,6,10,6,Busy
24,5,7,8.75,15,6.5625,11.875,18.75,11.875,Busy
24,5,8,13,25,9.75,19,31.25,19,Busy
24,5,9,22.75,35,17.0625,28.875,43.75,28.875,Busy
24,5,10,25,40.25,18.75,32.625,50.3125,32.625,Busy
24,5,11,28.75,40,21.5625,34.375,50,34.375,Busy
24,5,12,31.75,45.25,23.8125,38.5,56.5625,38.5,Busy
24,5,13,32,46.25,24,39.125,57.8125,39.125,Busy
24,5,14,34,47.25,25.5,40.625,59.0625,40.625,Busy
24,5,15,30.75,48,23.0625,39.375,60,39.375,Busy
24,5,16,33,47.5,24.75,40.25,59.375,40.25,Busy
24,5,17,32.75,55.25,24.5625,44,69.0625,44,Busy
24,5,18,36.5,59.25,27.375,47.875,74.0625,47.875,Busy
24,5,19,35.75,50.25,26.8125,43,62.8125,43,Busy
24,5,20,30,48.5,22.5,39.25,60.625,39.25,Busy
24,5,21,28.75,47.25,21.5625,38,59.0625,38,Busy
24,5,22,26.75,48,20.0625,37.375,60,37.375,Busy
24,5,23,26.75,43.25,20.0625,35,54.0625,35,Busy
24,6,0,21.75,36,16.3125,28.875,45,28.875,Busy
24,6,1,14,26,10.5,20,32.5,20,Busy
24,6,2,10,17.25,7.5,13.625,21.5625,13.625,Busy
24,6,3,8,12,6,10,15,10,Busy
24,6,4,4,9,3,6.5,11.25,6.5,Busy
24,6,5,2,4,1.5,3,5,3,Busy
24,6,6,5,11,3.75,8,13.75,8,Busy
24,6,7,8,15,6,11.5,18.75,11.5,Busy
24,6,8,13,22.25,9.75,17.625,27.8125,17.625,Busy
24,6,9,22,35,16.5,28.5,43.75,28.5,Busy
24,6,10,29,43.25,21.75,36.125,54.0625,36.125,Busy
24,6,11,27,36,20.25,31.5,45,31.5,Busy
24,6,12,32.75,47,24.5625,39.875,58.75,39.875,Busy
24,6,13,29,47.75,21.75,38.375,59.6875,38.375,Busy
24,6,14,28.75,48,21.5625,38.375,60,38.375,Busy
24,6,15,27,46,20.25,36.5,57.5,36.5,Busy
24,6,16,27.75,44.25,20.8125,36,55.3125,36,Busy
24,6,17,30.75,43,23.0625,36.875,53.75,36.875,Busy
24,6,18,28,42.25,21,35.125,52.8125,35.125,Busy
24,6,19,23.75,38.25,17.8125,31,47.8125,31,Busy
24,6,20,20.75,33,15.5625,26.875,41.25,26.875,Busy
24,6,21,18,28,13.5,23,35,23,Busy
24,6,22,12,21,9,16.5,26.25,16.5,Busy
24,6,23,8,15,6,11.5,18.75,11.5,Busy
41,0,0,10.5,17,7.875,13.75,21.25,13.75,Busy
41,0,1,5.75,9.25,4.3125,7.5,11.5625,7.5,Busy
41,0,2,4.25,11,3.1875,7.625,13.75,7.625,Busy
41,0,3,3,6,2.25,4.5,7.5,4.5,Busy
41,0,4,4,8,3,6,10,6,Busy
41,0,5,5,9,3.75,7,11.25,7,Busy
41,0,6,10,18,7.5,14,22.5,14,Busy
41,0,7,21,42,15.75,31.5,52.5,31.5,Busy
41,0,8,27,45,20.25,36,56.25,36,Busy
41,0,9,22,32,16.5,27,40,27,Busy
41,0,10,21,31,15.75,26,38.75,26,Busy
41,0,11,24,34,18,29,42.5,29,Busy
41,0,12,25,34,18.75,29.5,42.5,29.5,Busy
41,0,13,29,37,21.75,33,46.25,33,Busy
41,0,14,34,44,25.5,39,55,39,Busy
41,0,15,36,48,27,42,60,42,Busy
41,0,16,36,49,27,42.5,61.25,42.5,Busy
41,0,17,42,60,31.5,51,75,51,Busy
41,0,18,39,57,29.25,48,71.25,48,Busy
41,0,19,33,47,24.75,40,58.75,40,Busy
41,0,20,32.75,45.25,24.5625,39,56.5625,39,Busy
41,0,21,31,49,23.25,40,61.25,40,Busy
41,0,22,26,44.25,19.5,35.125,55.3125,35.125,Busy
41,0,23,20,28,15,24,35,24,Busy
41,1,0,10,18.5,7.5,14.25,23.125,14.25,Busy
41,1,1,5.25,7,3.9375,6.125,8.75,6.125,Busy
41,1,2,3,5,2.25,4,6.25,4,Busy
41,1,3,3,5,2.25,4,6.25,4,Busy
41,1,4,2,5,1.5,3.5,6.25,3.5,Busy
41,1,5,3,7,2.25,5,8.75,5,Busy
41,1,6,10,16,7.5,13,20,13,Busy
41,1,7,25,42,18.75,33.5,52.5,33.5,Busy
41,1,8,32,50,24,41,62.5,41,Busy
41,1,9,24,32,18,28,40,28,Busy
41,1,10,23,31,17.25,27,38.75,27,Busy
41,1,11,27,35,20.25,31,43.75,31,Busy
41,1,12,28,37,21,32.5,46.25,32.5,Busy
41,1,13,31,38,23.25,34.5,47.5,34.5,Busy
41,1,14,33,47,24.75,40,58.75,40,Busy
41,1,15,36,51,27,43.5,63.75,43.5,Busy
41,1,16,37,49,27.75,43,61.25,43,Busy
41,1,17,46,65,34.5,55.5,81.25,55.5,Busy
41,1,18,44,66,33,55,82.5,55,Busy
41,1,19,41,62,30.75,51.5,77.5,51.5,Busy
41,1,20,46,65,34.5,55.5,81.25,55.5,Busy
41,1,21,46,71,34.5,58.5,88.75,58.5,Busy
41,1,22,38,69,28.5,53.5,86.25,53.5,Busy
41,1,23,28,44,21,36,55,36,Busy
41,2,0,14,22,10.5,18,27.5,18,Busy
41,2,1,6,9.25,4.5,7.625,11.5625,7.625,Busy
41,2,2,3,5.5,2.25,4.25,6.875,4.25,Busy
41,2,3,3,5,2.25,4,6.25,4,Busy
41,2,4,3,5,2.25,4,6.25,4,Busy
41,2,5,3,6,2.25,4.5,7.5,4.5,Busy
41,2,6,9,17.25,6.75,13.125,21.5625,13.125,Busy
41,2,7,28,48.5,21,38.25,60.625,38.25,Busy
41,2,8,37.75,54.5,28.3125,46.125,68.125,46.125,Busy
41,2,9,26,36.25,19.5,31.125,45.3125,31.125,Busy
41,2,10,21.75,31.25,16.3125,26.5,39.0625,26.5,Busy
41,2,11,29.5,38.25,22.125,33.875,47.8125,33.875,Busy
41,2,12,29,38.25,21.75,33.625,47.8125,33.625,Busy
41,2,13,31,38.25,23.25,34.625,47.8125,34.625,Busy
41,2,14,35.75,48,26.8125,41.875,60,41.875,Busy
41,2,15,39.75,54,29.8125,46.875,67.5,46.875,Busy
41,2,16,40,51.25,30,45.625,64.0625,45.625,Busy
41,2,17,49.25,75,36.9375,62.125,93.75,62.125,Busy
41,2,18,51.75,78.25,38.8125,65,97.8125,65,Busy
41,2,19,47.75,69.75,35.8125,58.75,87.1875,58.75,Busy
41,2,20,46.75,70.25,35.0625,58.5,87.8125,58.5,Busy
41,2,21,52.75,79.5,39.5625,66.125,99.375,66.125,Busy
41,2,22,49.75,77.5,37.3125,63.625,96.875,63.625,Busy
41,2,23,32.5,52,24.375,42.25,65,42.25,Busy
41,3,0,16,29,12,22.5,36.25,22.5,Busy
41,3,1,8,13.25,6,10.625,16.5625,10.625,Busy
41,3,2,5,8.5,3.75,6.75,10.625,6.75,Busy
41,3,3,3,6,2.25,4.5,7.5,4.5,Busy
41,3,4,3,6,2.25,4.5,7.5,4.5,Busy
41,3,5,4.75,10,3.5625,7.375,12.5,7.375,Busy
41,3,6,12,21,9,16.5,26.25,16.5,Busy
41,3,7,28.75,51,21.5625,39.875,63.75,39.875,Busy
41,3,8,35,56.5,26.25,45.75,70.625,45.75,Busy
41,3,9,27.75,38,20.8125,32.875,47.5,32.875,Busy
41,3,10,23,33.25,17.25,28.125,41.5625,28.125,Busy
41,3,11,24.75,34,18.5625,29.375,42.5,29.375,Busy
41,3,12,30,38.25,22.5,34.125,47.8125,34.125,Busy
41,3,13,31,42,23.25,36.5,52.5,36.5,Busy
41,3,14,36.75,50,27.5625,43.375,62.5,43.375,Busy
41,3,15,41.75,59,31.3125,50.375,73.75,50.375,Busy
41,3,16,42,61,31.5,51.5,76.25,51.5,Busy
41,3,17,55.75,83,41.8125,69.375,103.75,69.375,Busy
41,3,18,52.5,80,39.375,66.25,100,66.25,Busy
41,3,19,51.75,71.5,38.8125,61.625,89.375,61.625,Busy
41,3,20,50,71.25,37.5,60.625,89.0625,60.625,Busy
41,3,21,54.75,78.25,41.0625,66.5,97.8125,66.5,Busy
41,3,22,50,85.25,37.5,67.625,106.5625,67.625,Busy
41,3,23,40,63,30,51.5,78.75,51.5,Busy
41,4,0,23,34,17.25,28.5,42.5,28.5,Busy
41,4,1,12,18,9,15,22.5,15,Busy
41,4,2,6,12.75,4.5,9.375,15.9375,9.375,Busy
41,4,3,5,9,3.75,7,11.25,7,Busy
41,4,4,5,9,3.75,7,11.25,7,Busy
41,4,5,5,10,3.75,7.5,12.5,7.5,Busy
41,4,6,11,21.25,8.25,16.125,26.5625,16.125,Busy
41,4,7,26.75,44.25,20.0625,35.5,55.3125,35.5,Busy
41,4,8,30.25,48,22.6875,39.125,60,39.125,Busy
41,4,9,29.75,38.25,22.3125,34,47.8125,34,Busy
41,4,10,26.75,36,20.0625,31.375,45,31.375,Busy
41,4,11,32.5,41.5,24.375,37,51.875,37,Busy
41,4,12,35,47.5,26.25,41.25,59.375,41.25,Busy
41,4,13,37.75,55.25,28.3125,46.5,69.0625,46.5,Busy
41,4,14,44,65,33,54.5,81.25,54.5,Busy
41,4,15,48.75,73,36.5625,60.875,91.25,60.875,Busy
41,4,16,49.5,70,37.125,59.75,87.5,59.75,Busy
41,4,17,55.75,86.25,41.8125,71,107.8125,71,Busy
41,4,18,57.5,93.5,43.125,75.5,116.875,75.5,Busy
41,4,19,50.75,80.25,38.0625,65.5,100.3125,65.5,Busy
41,4,20,48,71.5,36,59.75,89.375,59.75,Busy
41,4,21,48.75,66,36.5625,57.375,82.5,57.375,Busy
41,4,22,46.75,74.5,35.0625,60.625,93.125,60.625,Busy
41,4,23,48.75,78,36.5625,63.375,97.5,63.375,Busy
41,5,0,39.25,56.5,29.4375,47.875,70.625,47.875,Busy
41,5,1,25,37,18.75,31,46.25,31,Busy
41,5,2,19,25.25,14.25,22.125,31.5625,22.125,Busy
41,5,3,11.5,18.5,8.625,15,23.125,15,Busy
41,5,4,9,12.5,6.75,10.75,15.625,10.75,Busy
41,5,5,4,7,3,5.5,8.75,5.5,Busy
41,5,6,7,14,5.25,10.5,17.5,10.5,Busy
41,5,7,11.5,20,8.625,15.75,25,15.75,Busy
41,5,8,18,29,13.5,23.5,36.25,23.5,Busy
41,5,9,26,40.25,19.5,33.125,50.3125,33.125,Busy
41,5,10,34.75,51.25,26.0625,43,64.0625,43,Busy
41,5,11,34.75,50.5,26.0625,42.625,63.125,42.625,Busy
41,5,12,44.5,63.5,33.375,54,79.375,54,Busy
41,5,13,45,64.25,33.75,54.625,80.3125,54.625,Busy
41,5,14,47.75,70.25,35.8125,59,87.8125,59,Busy
41,5,15,45.75,67.5,34.3125,56.625,84.375,56.625,Busy
41,5,16,50.75,73,38.0625,61.875,91.25,61.875,Busy
41,5,17,53,77,39.75,65,96.25,65,Busy
41,5,18,57.5,86.25,43.125,71.875,107.8125,71.875,Busy
41,5,19,49.75,80.25,37.3125,65,100.3125,65,Busy
41,5,20,48.5,75.25,36.375,61.875,94.0625,61.875,Busy
41,5,21,44.75,73.25,33.5625,59,91.5625,59,Busy
41,5,22,52.75,81,39.5625,66.875,101.25,66.875,Busy
41,5,23,50.75,78.5,38.0625,64.625,98.125,64.625,Busy
41,6,0,42.75,68.75,32.0625,55.75,85.9375,55.75,Busy
41,6,1,27.5,46,20.625,36.75,57.5,36.75,Busy
41,6,2,21,30,15.75,25.5,37.5,25.5,Busy
41,6,3,14,21,10.5,17.5,26.25,17.5,Busy
41,6,4,13.5,18.5,10.125,16,23.125,16,Busy
41,6,5,6,9,4.5,7.5,11.25,7.5,Busy
41,6,6,6,13,4.5,9.5,16.25,9.5,Busy
41,6,7,11.75,18,8.8125,14.875,22.5,14.875,Busy
41,6,8,18,27,13.5,22.5,33.75,22.5,Busy
41,6,9,34,51,25.5,42.5,63.75,42.5,Busy
41,6,10,35.75,57.25,26.8125,46.5,71.5625,46.5,Busy
41,6,11,38.75,60.25,29.0625,49.5,75.3125,49.5,Busy
41,6,12,45.25,69,33.9375,57.125,86.25,57.125,Busy
41,6,13,41.5,69,31.125,55.25,86.25,55.25,Busy
41,6,14,43.75,67,32.8125,55.375,83.75,55.375,Busy
41,6,15,44.5,66.25,33.375,55.375,82.8125,55.375,Busy
41,6,16,43,63,32.25,53,78.75,53,Busy
41,6,17,43.75,63,32.8125,53.375,78.75,53.375,Busy
41,6,18,47,66,35.25,56.5,82.5,56.5,Busy
41,6,19,33,54,24.75,43.5,67.5,43.5,Busy
41,6,20,29,55,21.75,42,68.75,42,Busy
41,6,21,26,44,19.5,35,55,35,Busy
41,6,22,21,37.25,15.75,29.125,46.5625,29.125,Busy
41,6,23,17,25,12.75,21,31.25,21,Busy
42,0,0,10,17,7.5,13.5,21.25,13.5,Busy
42,0,1,6,10.5,4.5,8.25,13.125,8.25,Busy
42,0,2,4,9,3,6.5,11.25,6.5,Busy
42,0,3,3,7.5,2.25,5.25,9.375,5.25,Busy
42,0,4,4,9.5,3,6.75,11.875,6.75,Busy
42,0,5,4,8,3,6,10,6,Busy
42,0,6,8,14,6,11,17.5,11,Busy
42,0,7,15,35.25,11.25,25.125,44.0625,25.125,Busy
42,0,8,15,30,11.25,22.5,37.5,22.5,Busy
42,0,9,13,18.25,9.75,15.625,22.8125,15.625,Busy
42,0,10,11,17,8.25,14,21.25,14,Busy
42,0,11,11,16,8.25,13.5,20,13.5,Busy
42,0,12,13.5,18,10.125,15.75,22.5,15.75,Busy
42,0,13,15,21,11.25,18,26.25,18,Busy
42,0,14,15,22.25,11.25,18.625,27.8125,18.625,Busy
42,0,15,17.25,27.5,12.9375,22.375,34.375,22.375,Busy
42,0,16,17,26,12.75,21.5,32.5,21.5,Busy
42,0,17,21,29,15.75,25,36.25,25,Busy
42,0,18,21,28,15.75,24.5,35,24.5,Busy
42,0,19,16,25.25,12,20.625,31.5625,20.625,Busy
42,0,20,17,26,12.75,21.5,32.5,21.5,Busy
42,0,21,18,27,13.5,22.5,33.75,22.5,Busy
42,0,22,19.25,29,14.4375,24.125,36.25,24.125,Busy
42,0,23,13.75,22.25,10.3125,18,27.8125,18,Busy
42,1,0,9,14.5,6.75,11.75,18.125,11.75,Busy
42,1,1,4.25,7.75,3.1875,6,9.6875,6,Busy
42,1,2,4,6,3,5,7.5,5,Busy
42,1,3,2,3,1.5,2.5,3.75,2.5,Busy
42,1,4,3,6,2.25,4.5,7.5,4.5,Busy
42,1,5,4,7,3,5.5,8.75,5.5,Busy
42,1,6,7,13,5.25,10,16.25,10,Busy
42,1,7,16,37,12,26.5,46.25,26.5,Busy
42,1,8,17,30,12.75,23.5,37.5,23.5,Busy
42,1,9,13,21,9.75,17,26.25,17,Busy
42,1,10,13,19,9.75,16,23.75,16,Busy
42,1,11,14,20,10.5,17,25,17,Busy
42,1,12,16,21,12,18.5,26.25,18.5,Busy
42,1,13,14,22,10.5,18,27.5,18,Busy
42,1,14,16,25,12,20.5,31.25,20.5,Busy
42,1,15,18.5,26,13.875,22.25,32.5,22.25,Busy
42,1,16,20,28.5,15,24.25,35.625,24.25,Busy
42,1,17,21.25,33,15.9375,27.125,41.25,27.125,Busy
42,1,18,24,34.5,18,29.25,43.125,29.25,Busy
42,1,19,20,29,15,24.5,36.25,24.5,Busy
42,1,20,23,38,17.25,30.5,47.5,30.5,Busy
42,1,21,26,48,19.5,37,60,37,Busy
42,1,22,27.5,51.5,20.625,39.5,64.375,39.5,Busy
42,1,23,18,32.25,13.5,25.125,40.3125,25.125,Busy
42,2,0,10,17,7.5,13.5,21.25,13.5,Busy
42,2,1,6,9,4.5,7.5,11.25,7.5,Busy
42,2,2,3.75,6,2.8125,4.875,7.5,4.875,Busy
42,2,3,2,4.75,1.5,3.375,5.9375,3.375,Busy
42,2,4,2,5.75,1.5,3.875,7.1875,3.875,Busy
42,2,5,4,6,3,5,7.5,5,Busy
42,2,6,6,16,4.5,11,20,11,Busy
42,2,7,18.75,36.25,14.0625,27.5,45.3125,27.5,Busy
42,2,8,20,32,15,26,40,26,Busy
42,2,9,12.5,21,9.375,16.75,26.25,16.75,Busy
42,2,10,12,18,9,15,22.5,15,Busy
42,2,11,14,19,10.5,16.5,23.75,16.5,Busy
42,2,12,15.75,23,11.8125,19.375,28.75,19.375,Busy
42,2,13,15.75,22,11.8125,18.875,27.5,18.875,Busy
42,2,14,18,27,13.5,22.5,33.75,22.5,Busy
42,2,15,21,28,15.75,24.5,35,24.5,Busy
42,2,16,21.25,30.5,15.9375,25.875,38.125,25.875,Busy
42,2,17,23,39,17.25,31,48.75,31,Busy
42,2,18,23,40,17.25,31.5,50,31.5,Busy
42,2,19,23,34,17.25,28.5,42.5,28.5,Busy
42,2,20,25,34.25,18.75,29.625,42.8125,29.625,Busy
42,2,21,30,46,22.5,38,57.5,38,Busy
42,2,22,33,52,24.75,42.5,65,42.5,Busy
42,2,23,22,40,16.5,31,50,31,Busy
42,3,0,12,21,9,16.5,26.25,16.5,Busy
42,3,1,6,11.25,4.5,8.625,14.0625,8.625,Busy
42,3,2,4,8,3,6,10,6,Busy
42,3,3,3.25,6,2.4375,4.625,7.5,4.625,Busy
42,3,4,4,6,3,5,7.5,5,Busy
42,3,5,3.25,8,2.4375,5.625,10,5.625,Busy
42,3,6,8,18,6,13,22.5,13,Busy
42,3,7,19.75,40.25,14.8125,30,50.3125,30,Busy
42,3,8,20.75,35,15.5625,27.875,43.75,27.875,Busy
42,3,9,15,21.25,11.25,18.125,26.5625,18.125,Busy
42,3,10,13,19,9.75,16,23.75,16,Busy
42,3,11,15,21,11.25,18,26.25,18,Busy
42,3,12,16,21.25,12,18.625,26.5625,18.625,Busy
42,3,13,17,23.75,12.75,20.375,29.6875,20.375,Busy
42,3,14,21,27.5,15.75,24.25,34.375,24.25,Busy
42,3,15,21.75,31,16.3125,26.375,38.75,26.375,Busy
42,3,16,21,34.25,15.75,27.625,42.8125,27.625,Busy
42,3,17,27,39,20.25,33,48.75,33,Busy
42,3,18,28,42,21,35,52.5,35,Busy
42,3,19,23,35,17.25,29,43.75,29,Busy
42,3,20,24.5,40,18.375,32.25,50,32.25,Busy
42,3,21,31,45.5,23.25,38.25,56.875,38.25,Busy
42,3,22,36,53,27,44.5,66.25,44.5,Busy
42,3,23,29,50,21.75,39.5,62.5,39.5,Busy
42,4,0,18,29,13.5,23.5,36.25,23.5,Busy
42,4,1,10,16,7.5,13,20,13,Busy
42,4,2,5,9.75,3.75,7.375,12.1875,7.375,Busy
42,4,3,4,6.75,3,5.375,8.4375,5.375,Busy
42,4,4,6,9,4.5,7.5,11.25,7.5,Busy
42,4,5,6,11,4.5,8.5,13.75,8.5,Busy
42,4,6,9.75,18,7.3125,13.875,22.5,13.875,Busy
42,4,7,17,37,12.75,27,46.25,27,Busy
42,4,8,16.75,32,12.5625,24.375,40,24.375,Busy
42,4,9,14,23,10.5,18.5,28.75,18.5,Busy
42,4,10,12,20,9,16,25,16,Busy
42,4,11,15,23.25,11.25,19.125,29.0625,19.125,Busy
42,4,12,20.75,29.5,15.5625,25.125,36.875,25.125,Busy
42,4,13,18.75,28.25,14.0625,23.5,35.3125,23.5,Busy
42,4,14,25,36.25,18.75,30.625,45.3125,30.625,Busy
42,4,15,27.75,40.25,20.8125,34,50.3125,34,Busy
